;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);1869;180;8;1;180;165;153;221;192;219;234;190;31;83;12
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);1868;180;8;1;180;164;153;221;192;219;234;190;31;83;12
3;в том числе (из строки 02) обучались:       очно;1868;180;8;1;180;164;153;221;192;219;234;190;31;83;12
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;1209;91;;;139;108;121;157;130;145;191;127;;;
7;10 лет;49;;2;1;4;5;3;7;5;11;5;6;;;
8;11 лет;40;19;6;;;;;1;;;;;3;11;
9;12 лет;436;70;;;18;40;15;49;37;38;29;42;23;63;12
10;13 лет;134;;;;19;11;14;7;20;25;9;15;5;9;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);1;;;;;1;;;;;;;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;1;;;;;1;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;1;;;;;1;;;;;;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
