;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);114142;39480;61972;11168;635;878;9;;113002;691;449
2;В том числе обучающиеся, которым:       преподается иностранный язык;113606;39011;61908;11165;635;878;9;;112468;689;449
3;из них преподается язык:             английский;108582;37300;59308;10702;571;692;9;1367;107495;670;417
4;французский;369;;328;41;;;;94;369;;
5;немецкий;7559;1755;4876;678;64;186;;1456;7508;19;32
6;итальянский;;;;;;;;;;;
7;испанский;;;;;;;;;;;
8;китайский;93;;78;15;;;;93;93;;
9;арабский;;;;;;;;;;;
10;португальский;;;;;;;;;;;
11;турецкий;;;;;;;;;;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;536;469;64;3;;;;;534;2;
17;из строки 16 – из-за отсутствия учителя иностранного языка;49;21;28;;;;;;49;;
18;Из строки 02 – изучают:             2 иностранных языка;3010;44;2692;274;;;;;3010;;
19;3 и более иностранных языка;;;;;;;;;;;
