;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);121936;12813;12953;12844;12927;12731;11930;11911;11943;11363;5673;4742;61;45
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);121663;12789;12919;12838;12906;12726;11917;11900;11924;11270;5662;4706;61;45
3;в том числе обучались:       очно;120973;12766;12900;12818;12887;12710;11907;11885;11875;11126;5476;4620;3;
4;очно-заочно;440;;;1;2;1;;15;33;127;147;50;38;26
5;заочно;250;23;19;19;17;15;10;;16;17;39;36;20;19
6;Численность экстернов, окончивших данный класс;273;24;34;6;21;5;13;11;19;93;11;36;;
7;из них (из стр.06)  обучались:       в форме семейного образования;235;24;34;6;21;5;13;11;18;88;7;8;;
8;в форме самообразования;31;;;;;;;;;;4;27;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
