;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);26582;1267;1122;1185;1018;1620;1390;2444;2118;2779;2462;3578;3234;4411;3942;4047;3396;2961;2276;2290;1697
2;в том числе:       руководящие работники – всего;994;;;7;3;38;26;82;59;108;87;173;151;227;197;186;166;108;89;65;58
3;из них:             директор;636;;;4;1;26;16;44;30;68;51;91;76;149;124;134;118;78;62;42;36
4;заместители директора;346;;;3;2;12;10;37;28;38;35;80;73;77;72;49;46;28;25;22;21
5;руководитель филиала;2;;;;;;;;;;;;;;;1;1;;;1;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);18801;1188;1065;1084;937;1315;1138;1814;1582;1963;1769;2494;2333;3138;2942;2726;2494;1843;1632;1236;1080
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);15731;994;880;906;773;1055;901;1449;1239;1604;1428;2058;1924;2718;2553;2359;2163;1558;1379;1030;907
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;4769;381;379;301;297;268;266;306;306;452;450;596;596;1122;1122;843;843;348;347;152;152
9;русского языка и литературы;1989;86;85;76;74;108;103;169;163;188;186;295;290;371;366;313;310;219;216;164;162
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;1056;66;42;69;46;83;58;97;75;83;68;140;118;186;166;172;153;95;84;65;54
12;информатики;307;27;16;25;20;29;19;45;34;53;42;47;41;39;34;21;18;14;9;7;6
13;физики;489;13;7;24;15;28;17;46;33;42;27;52;43;64;50;80;61;69;45;71;52
14;математики;1522;87;76;90;79;81;76;155;142;129;119;204;195;202;192;212;202;222;214;140;131
15;химии;333;12;11;21;20;25;22;27;23;35;31;37;35;45;42;49;48;42;41;40;39
16;географии;532;17;13;20;15;39;36;31;25;64;56;71;70;79;72;94;87;63;56;54;47
