;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;2330;259;264;263;269;242;238;217;234;234;54;47;2;7
2;В них обучающихся, чел.;52280;5891;6281;6198;6219;5610;5349;4950;5278;4988;780;658;40;38
3;Число классов с углубленным изучением отдельных предметов, ед.;249;;;;;1;;13;2;8;115;99;6;5
4;В них обучающихся, чел.;4597;;;;;10;;304;32;245;2104;1777;73;52
5;Число гимназических классов, ед.;148;12;13;12;12;16;16;15;15;15;11;11;;
6;В них обучающихся, чел.;4408;380;415;388;375;515;489;432;402;401;319;292;;
7;Число лицейских классов, ед.;39;;;;;5;6;5;5;6;6;6;;
8;В них обучающихся, чел.;1167;;;;;154;190;154;157;178;169;165;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;2766;271;277;275;281;264;260;250;256;263;186;163;8;12
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";62452;6271;6696;6586;6594;6289;6028;5840;5869;5812;3372;2892;113;90
11;в том числе обучаются:          очно;61800;6267;6690;6580;6584;6278;6021;5827;5842;5729;3192;2789;;1
12;очно-заочно;402;2;4;6;5;5;1;3;12;50;118;92;54;50
13;заочно;250;2;2;;5;6;6;10;15;33;62;11;59;39
14;Из строки 10:          воспитанники (без приходящих учащихся);895;89;99;95;103;100;76;99;89;82;35;28;;
15;девочки;30538;3099;3235;3147;3167;3055;2916;2797;2881;2815;1809;1551;33;33
16;оставленные на повторное обучение;178;53;19;12;23;8;4;5;8;43;2;1;;
17;лица с ограниченными возможностями здоровья;2929;220;287;339;369;287;307;356;359;362;21;20;1;1
18;из них:                инвалиды;2;;;;;;;;1;;1;;;
19;дети-инвалиды;774;81;89;89;83;70;64;95;100;71;17;14;;1
20;инвалиды (кроме учтенных в строке 18);;;;;;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);244;22;20;10;17;29;27;22;26;18;35;18;;
22;дети-сироты и дети, оставшиеся без попечения родителей;758;45;56;59;79;72;81;69;106;113;46;29;3;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;1020;138;149;142;111;83;118;80;90;71;25;12;1;
25;из них девочки;439;63;72;66;45;35;38;33;33;36;11;6;1;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
