;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);5840;271;;58;1;13;5703;82;55;4;4;3;1;;;5844;54;7;;2;;
2;в том числе:       получили аттестат об основном общем образовании;5656;270;;58;1;13;5539;74;43;4;4;3;1;;;5660;43;7;;2;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;3048;29;;22;;5;3009;27;12;;;;;;;3048;2;;;;;
4;получили на ГИА неудовлетворительные результаты;175;;;;;;156;8;11;;;;;;;175;10;;;;;
5;не участвовали в ГИА;9;1;;;;;8;;1;;;;;;;9;1;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;183;3;;3;;3;179;3;1;;;;;;;183;;;;;;
7;в IV квартале прошлого года;176;9;;2;;;170;5;1;;;;;;;176;;;;;;
8;после 1 сентября текущего года;502;;;;;;469;29;4;;;;;;;502;10;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);2772;17;3;14;2;4;2545;166;61;;;;;;;2772;17;1;1;;;
10;в том числе:       получили аттестат о среднем общем образовании;2738;16;3;13;2;4;2522;157;59;;;;;;;2738;17;1;1;;;
11;получили на ГИА неудовлетворительные результаты;32;1;;1;;;22;9;1;;;;;;;32;;;;;;
12;не участвовали в ГИА;2;;;;;;1;;1;;;;;;;2;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;325;;;;;1;300;23;2;;;;;;;325;1;;;;;
14;в IV квартале прошлого года;99;;;;;;87;11;1;;;;;;;99;;;;;;
15;после 1 сентября текущего года;8;;;;;;6;2;;;;;;;;8;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;2730;15;2;13;2;4;2540;149;41;;;;;;;2730;17;1;1;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);2730;13;2;11;2;2;2540;149;41;;;;;;;2730;16;1;1;;;
18;из них сдали ЕГЭ;2660;13;2;11;2;2;2482;138;40;;;;;;;2660;16;1;1;;;
19;участвовали в ЕГЭ по математике (из строки 16);2730;13;2;11;2;2;2540;149;41;;;;;;;2730;17;1;1;;;
20;из них сдали ЕГЭ;2615;12;2;10;2;2;2441;134;40;;;;;;;2615;17;1;1;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;40;2;1;1;;;4;17;19;;;;;;;40;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;90;81;2;26;;1;89;1;;57;57;1;31;;;147;5;2;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";201;;;;;;;;;;;;;;;;;;;;;
