;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);686;40;11;15;64;73;71;70;71;70;78;63;39;21;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);683;40;11;15;63;73;71;70;71;70;76;63;39;21;
3;в том числе (из строки 02) обучались:       очно;683;40;11;15;63;73;71;70;71;70;76;63;39;21;
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;409;40;;;45;47;40;44;43;49;59;42;;;
7;10 лет;111;;9;6;11;14;12;14;13;15;7;10;;;
8;11 лет;77;;2;1;;;;1;2;;;11;39;21;
9;12 лет;59;;;;;12;13;11;13;;10;;;;
10;13 лет;27;;;8;7;;6;;;6;;;;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);3;;;;1;;;;;;2;;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;3;;;;1;;;;;;2;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;3;;;;1;;;;;;2;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
