;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);9005;540;426;676;532;834;663;1009;831;967;831;1157;993;1146;996;910;779;820;665;946;795
2;в том числе:       руководящие работники – всего;578;3;3;10;8;48;39;67;54;73;60;104;81;102;91;69;63;65;57;37;33
3;из них:             директор;148;;;1;;11;7;11;8;11;10;19;15;26;24;25;23;29;26;15;12
4;заместители директора;426;3;3;9;8;37;32;55;45;60;49;84;65;76;67;44;40;36;31;22;21
5;руководитель филиала;1;;;;;;;1;1;;;;;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);5104;447;370;565;451;561;439;580;490;495;431;522;458;566;525;465;432;417;390;486;448
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);3998;356;295;424;335;407;304;414;339;369;315;423;368;468;436;381;362;357;337;399;371
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1169;136;134;134;133;92;92;77;75;118;117;126;126;195;195;133;133;89;89;69;69
9;русского языка и литературы;478;18;16;42;39;31;30;52;51;43;41;56;56;56;56;59;59;59;58;62;62
10;языка народов России и литературы;1;;;;;;;1;1;;;;;;;;;;;;
11;истории, экономики, права, обществознания;269;23;17;30;19;27;15;34;20;17;13;34;31;32;27;19;17;22;19;31;30
12;информатики;91;7;3;12;7;13;5;8;6;13;7;11;9;12;11;7;6;7;7;1;
13;физики;122;10;8;13;9;15;11;6;5;8;8;7;5;10;7;22;21;16;15;15;13
14;математики;378;29;23;26;22;36;24;35;28;33;29;36;29;33;32;36;35;49;49;65;62
15;химии;92;10;10;4;4;4;3;8;7;11;10;12;11;9;8;11;10;10;10;13;12
16;географии;121;2;2;11;9;17;14;12;8;11;10;15;15;12;12;8;8;13;13;20;19
17;биологии;112;7;5;16;13;12;11;11;10;7;7;4;4;14;14;13;13;11;11;17;17
18;иностранных языков;456;49;46;57;51;75;66;89;85;49;44;25;20;21;20;24;24;25;23;42;41
19;из них:                         английского языка;429;42;39;51;45;71;62;86;82;49;44;24;19;21;20;24;24;23;23;38;37
20;немецкого языка;1;;;;;;;1;1;;;;;;;;;;;;
21;французского языка;2;;;;;;;;;;;;;;;;;;;2;2
22;китайского языка;4;1;1;2;2;1;1;;;;;;;;;;;;;;
23;физической культуры;315;36;8;47;13;52;12;45;20;31;10;40;19;15;6;15;8;13;7;21;11
24;труда (технологии);191;7;5;11;3;12;7;18;9;15;9;36;29;34;24;17;12;23;18;18;12
25;музыки и пения;67;6;6;1;1;5;4;4;3;4;4;7;6;15;15;8;8;11;10;6;6
26;изобразительного искусства, черчения;37;5;5;2;2;4;4;4;4;1;1;6;5;4;4;3;3;4;4;4;4
27;основ безопасности и защиты Родины;30;2;;7;2;7;2;4;2;2;1;3;;1;;2;1;1;;1;
28;основ духовно-нравственной культуры народов России;3;1;1;;;;;;;1;1;;;;;1;1;;;;
29;прочих предметов;66;8;6;11;8;5;4;6;5;5;3;5;3;5;5;3;3;4;4;14;13
30;учителя-логопеды;97;6;6;11;11;15;15;15;15;15;15;9;9;10;10;8;8;4;4;4;4
31;учителя-дефектологи;33;2;2;5;4;6;6;6;6;4;4;4;4;2;2;;;1;1;3;3
32;из них:                      олигофренопедагог;13;2;2;1;1;2;2;2;2;1;1;2;2;;;;;;;3;3
33;тифлопедагог;1;;;1;;;;;;;;;;;;;;;;;
34;сурдопедагог;1;;;1;1;;;;;;;;;;;;;;;;
35;социальные педагоги;104;5;4;15;15;11;11;20;20;12;12;12;11;12;12;5;5;6;6;6;6
36;педагоги дополнительного образования;165;18;11;24;12;14;7;25;17;14;11;15;12;13;8;19;11;9;6;14;8
37;педагоги-психологи;165;7;6;24;21;28;25;40;37;16;14;8;8;15;15;8;6;4;4;15;14
38;воспитатели;214;18;18;22;22;33;30;25;23;28;28;19;18;18;16;18;18;18;17;15;15
39;мастера производственного обучения;2;;;1;;;;;;;;1;;;;;;;;;
40;тьюторы;53;5;5;7;6;8;8;9;8;1;;11;10;4;4;4;3;2;2;2;2
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;14;1;1;3;3;4;4;2;2;2;2;;;;;2;2;;;;
42;другие;259;29;22;29;22;35;29;24;23;34;30;20;18;24;22;20;17;16;13;28;25
43;учебно-вспомогательный персонал;821;32;16;46;33;77;66;139;105;112;99;110;95;95;81;70;64;57;50;83;77
44;иной персонал;2502;58;37;55;40;148;119;223;182;287;241;421;359;383;299;306;220;281;168;340;237
45;из них:             ассистент (помощник);4;;;1;1;1;;;;;;;;;;1;1;1;1;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;84;1;1;3;3;12;12;14;14;14;14;9;9;10;10;7;7;5;5;9;9
49;из них воспитатели;71;1;1;2;2;9;9;12;12;13;13;6;6;9;9;7;7;4;4;8;8
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;57;3;2;6;6;6;4;6;4;6;6;5;4;5;5;5;5;5;5;10;9
51;из них учителя;50;3;2;5;5;6;4;6;4;6;6;3;3;4;4;4;4;4;4;9;9
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
