;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;62452;26147;12648;6218;29838;14464;6281;6467;3426;3370;652;1020;439;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;1;1;;1;;;;;;;;;;
3;6 лет;312;312;158;303;;;;;;;;8;4;
4;7 лет;5518;5518;2716;4859;;;;;;;2;121;53;
5;8 лет;6709;6708;3334;947;1;;;;;;5;136;62;
6;9 лет;6584;6581;3166;102;3;3;3;;;;9;127;62;
7;10 лет;6629;6210;2963;3;419;207;356;;;;7;141;57;
8;11 лет;6259;745;293;;5514;2729;4895;;;;8;96;33;
9;12 лет;6081;52;12;1;6029;2988;712;;;;9;105;43;
10;13 лет;5787;12;3;1;5775;2759;165;;;;8;106;46;
11;14 лет;5770;3;;;5767;2798;101;;;;11;83;36;
12;15 лет;5522;;;;5282;2536;46;240;137;224;40;52;24;
13;16 лет;3902;3;2;1;860;384;1;3039;1683;2747;90;30;13;
14;17 лет;2827;1;;;124;43;;2702;1435;302;133;13;6;
15;18 лет;260;1;1;;14;4;1;245;123;16;47;1;;
16;19 лет;29;;;;5;1;1;24;8;6;25;;;
17;20 лет;24;;;;3;2;;21;7;6;22;1;;
18;21 год;17;;;;3;2;;14;3;1;17;;;
19;22 года;16;;;;3;;;13;3;3;16;;;
20;23 года;15;;;;7;2;;8;2;3;15;;;
21;24 года;19;;;;3;2;;16;4;6;19;;;
22;25 лет;8;;;;1;;;7;;4;8;;;
23;26 лет;11;;;;2;1;;9;;3;11;;;
24;27 лет;6;;;;2;;;4;1;1;5;;;
25;28 лет;14;;;;2;;;12;3;7;14;;;
26;29 лет;14;;;;1;;;13;4;6;14;;;
27;30–34 года;37;;;;7;2;;30;4;8;37;;;
28;35–39 лет;40;;;;4;1;;36;3;17;39;;;
29;40 лет и старше;41;;;;7;;;34;6;10;41;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
