;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);508194;52359;54483;56290;54203;54527;51766;52705;50574;50142;16894;14176;56;19
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);506859;52302;54392;56219;54114;54442;51712;52653;50506;49570;16839;14037;56;17
3;в том числе обучались:       очно;506716;52298;54390;56217;54111;54439;51712;52651;50502;49561;16781;14011;32;11
4;очно-заочно;115;1;;;1;;;;;2;58;23;24;6
5;заочно;28;3;2;2;2;3;;2;4;7;;3;;
6;Численность экстернов, окончивших данный класс;1335;57;91;71;89;85;54;52;68;572;55;139;;2
7;из них (из стр.06)  обучались:       в форме семейного образования;1138;57;91;71;89;85;54;52;68;483;26;60;;2
8;в форме самообразования;101;;;;;;;;;;29;72;;
9;по программам, не имеющим государственной аккредитации;28;;;;;;;;;28;;;;
