;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 17) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;8466;2622;822;551;2384;795;399;82;44;41;3378;1140;217;;19;8;1
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;2;2;;2;;;;;;;;;;;;;
3;6 лет;42;42;10;42;;;;;;;;;;;;;
4;7 лет;324;272;83;227;;;;;;;52;17;43;;;;
5;8 лет;723;546;160;210;;;;;;;177;50;95;;1;1;
6;9 лет;837;604;172;53;;;;;;;233;63;60;;5;1;1
7;10 лет;912;629;221;13;3;2;3;;;;280;102;8;;;;
8;11 лет;820;380;123;3;141;51;125;;;;299;89;4;;1;;
9;12 лет;832;122;43;;382;138;170;;;;328;117;1;;5;1;
10;13 лет;847;22;9;1;472;136;80;;;;353;130;;;1;;
11;14 лет;906;3;1;;503;162;20;;;;400;126;;;4;3;
12;15 лет;977;;;;547;191;;;;;430;151;;;2;2;
13;16 лет;590;;;;235;80;1;3;3;3;352;126;;;;;
14;17 лет;339;;;;80;29;;26;19;22;233;77;;;;;
15;18 лет;175;;;;17;5;;36;15;14;122;47;;;;;
16;19 лет;75;;;;2;1;;15;7;2;58;17;;;;;
17;20 лет;13;;;;2;;;1;;;10;4;;;;;
18;21 год;2;;;;;;;1;;;1;1;;;;;
19;22 года;3;;;;;;;;;;3;2;;;;;
20;23 года;1;;;;;;;;;;1;;1;;;;
21;24 года;4;;;;;;;;;;4;3;;;;;
22;25 лет;3;;;;;;;;;;3;1;1;;;;
23;26 лет;;;;;;;;;;;;;;;;;
24;27 лет;2;;;;;;;;;;2;1;;;;;
25;28 лет;2;;;;;;;;;;2;;1;;;;
26;29 лет;;;;;;;;;;;;;;;;;
27;30–34 года;10;;;;;;;;;;10;8;1;;;;
28;35–39 лет;15;;;;;;;;;;15;7;;;;;
29;40 лет и старше;10;;;;;;;;;;10;1;2;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
