;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);467151;165880;263868;33794;1304;2223;82;;466986;156;9
2;В том числе обучающиеся, которым:       преподается иностранный язык;465804;164724;263699;33777;1299;2223;82;;465639;156;9
3;из них преподается язык:             английский;463903;164088;262586;33736;1270;2141;82;4254;463738;156;9
4;французский;5159;145;4906;104;;4;;3077;5159;;
5;немецкий;16387;424;15398;331;29;205;;13026;16387;;
6;итальянский;;;;;;;;;;;
7;испанский;77;;77;;;;;77;77;;
8;китайский;885;67;766;52;;;;551;885;;
9;арабский;10;;10;;;;;10;10;;
10;португальский;;;;;;;;;;;
11;турецкий;;;;;;;;;;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;1347;1156;169;17;5;;;;1347;;
17;из строки 16 – из-за отсутствия учителя иностранного языка;258;111;137;10;;;;;258;;
18;Из строки 02 – изучают:             2 иностранных языка;20995;;20422;446;;127;;;20995;;
19;3 и более иностранных языка;;;;;;;;;;;
