;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;508975;210350;102131;46504;264750;129143;54302;33875;17928;18134;194;1738;678;163
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;7;7;3;6;;;;;;;;;;
3;6 лет;3194;3194;1699;3110;;;;;;;;23;7;1
4;7 лет;42257;42257;20692;38594;;;;;;;;181;65;16
5;8 лет;52007;51946;25304;4445;61;;61;;;;1;191;81;14
6;9 лет;55175;55061;26840;238;114;25;114;;;;;187;79;19
7;10 лет;56321;51866;25096;89;4455;2285;4166;;;;1;190;71;15
8;11 лет;55012;5568;2333;5;49444;24533;43394;;;;2;155;67;9
9;12 лет;55293;319;126;2;54974;26741;5775;;;;;182;75;25
10;13 лет;51944;42;15;1;51902;25275;632;;;;;195;72;18
11;14 лет;53149;12;6;;53119;26091;141;18;12;14;1;173;69;22
12;15 лет;47488;1;1;;45636;22072;10;1851;1059;1767;3;121;51;16
13;16 лет;21216;3;1;1;4632;1950;3;16581;9054;14600;25;60;29;3
14;17 лет;14268;2;1;1;308;128;1;13958;7363;1370;28;36;11;4
15;18 лет;947;1;1;;55;16;;891;395;40;16;6;1;
16;19 лет;46;1;;;9;7;;36;16;8;5;;;
17;20 лет;28;1;;;11;5;1;16;4;8;5;2;;
18;21 год;28;1;;1;4;2;;23;1;13;9;6;;
19;22 года;24;1;;;8;4;1;15;1;12;4;3;;
20;23 года;30;;;;3;1;1;27;;22;2;;;
21;24 года;36;2;;;2;2;1;32;1;31;10;2;;
22;25 лет;37;;;;;;;37;1;35;8;1;;
23;26 лет;46;;;;2;;1;44;;43;5;2;;
24;27 лет;35;1;;;1;;;33;1;30;5;2;;
25;28 лет;43;2;1;;;;;41;;38;8;6;;
26;29 лет;46;4;;;;;;42;1;38;4;5;;
27;30–34 года;115;18;3;;5;5;;92;4;5;13;4;;
28;35–39 лет;98;22;6;3;4;;;72;9;5;16;3;;
29;40 лет и старше;85;18;3;8;1;1;;66;6;55;23;2;;1
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
