;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3616;360;377;384;392;385;384;385;371;372;99;90;14;3
2;В них обучающихся, чел.;61814;6185;6684;6800;7015;6699;6698;6371;6472;6465;1341;984;90;10
3;Число классов с углубленным изучением отдельных предметов, ед.;242;1;5;5;4;5;5;9;8;11;96;93;;
4;В них обучающихся, чел.;4548;28;160;143;129;146;152;238;242;288;1615;1407;;
5;Число гимназических классов, ед.;94;7;7;7;7;11;11;10;11;10;7;6;;
6;В них обучающихся, чел.;2646;192;185;199;212;337;344;279;288;266;179;165;;
7;Число лицейских классов, ед.;124;6;8;7;7;12;11;16;17;15;12;13;;
8;В них обучающихся, чел.;3216;162;254;204;208;303;294;425;417;389;273;287;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;4076;374;397;403;410;413;411;420;407;408;214;202;14;3
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";72224;6567;7283;7346;7564;7485;7488;7313;7419;7408;3408;2843;90;10
11;в том числе обучаются:          очно;72016;6567;7283;7346;7564;7485;7486;7309;7419;7408;3307;2842;;
12;очно-заочно;88;;;;;;2;;;;50;1;33;2
13;заочно;120;;;;;;;4;;;51;;57;8
14;Из строки 10:          воспитанники (без приходящих учащихся);150;8;15;13;15;6;11;25;27;19;6;5;;
15;девочки;35404;3145;3616;3539;3701;3586;3732;3520;3620;3706;1723;1485;29;2
16;оставленные на повторное обучение;42;13;;1;1;1;3;;1;22;;;;
17;лица с ограниченными возможностями здоровья;2165;209;206;271;254;257;250;200;239;216;38;25;;
18;из них:                инвалиды;33;1;2;2;6;2;3;2;6;6;3;;;
19;дети-инвалиды;751;75;63;74;66;87;88;73;86;92;28;19;;
20;инвалиды (кроме учтенных в строке 18);7;1;;;1;1;1;1;;2;;;;
21;дети-инвалиды (кроме учтенных в строке 19);410;16;34;22;41;40;49;47;51;52;36;22;;
22;дети-сироты и дети, оставшиеся без попечения родителей;388;14;20;20;35;36;42;50;60;63;30;18;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;103;19;9;17;13;9;13;5;10;6;1;1;;
25;из них девочки;46;8;3;8;4;4;9;2;3;3;1;1;;
26;обучающиеся лица без гражданства;5;1;;1;;;2;;1;;;;;
