;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);63758;6900;6873;6955;6692;6848;6440;6491;6295;6156;2207;1880;18;3
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);63530;6891;6865;6943;6688;6841;6435;6487;6287;6001;2207;1864;18;3
3;в том числе обучались:       очно;63241;6876;6841;6923;6665;6813;6411;6451;6248;5970;2193;1848;1;1
4;очно-заочно;281;15;23;20;23;27;23;35;38;29;14;15;17;2
5;заочно;8;;1;;;1;1;1;1;2;;1;;
6;Численность экстернов, окончивших данный класс;228;9;8;12;4;7;5;4;8;155;;16;;
7;из них (из стр.06)  обучались:       в форме семейного образования;213;9;8;12;4;7;5;4;8;154;;2;;
8;в форме самообразования;14;;;;;;;;;;;14;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
