;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);5959;463;;23;;49;5939;18;2;109;109;;9;;;6068;195;9;;;;3
2;в том числе:       получили аттестат об основном общем образовании;5852;461;;23;;49;5832;18;2;109;109;;9;;;5961;154;8;;;;3
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;1721;11;;5;;13;1720;1;;4;4;;4;;;1725;1;1;;;;
4;получили на ГИА неудовлетворительные результаты;105;;;;;;105;;;;;;;;;105;32;1;;;;
5;не участвовали в ГИА;2;2;;;;;2;;;;;;;;;2;9;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;308;4;;3;;5;308;;;;;;;;;308;2;;;;;
7;в IV квартале прошлого года;;;;;;;;;;;;;;;;;;;;;;
8;после 1 сентября текущего года;383;6;;;;;383;;;;;;;;;383;19;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);1870;6;3;2;1;9;1850;19;1;2;2;1;1;;;1872;17;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;1864;6;3;2;1;9;1846;17;1;2;2;1;1;;;1866;16;;;;;
11;получили на ГИА неудовлетворительные результаты;6;;;;;;4;2;;;;;;;;6;1;;;;;
12;не участвовали в ГИА;;;;;;;;;;;;;;;;;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;368;;;;;1;368;;;;;;;;;368;3;;;;;
14;в IV квартале прошлого года;;;;;;;;;;;;;;;;;;;;;;
15;после 1 сентября текущего года;5;;;;;;5;;;;;;;;;5;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;1828;5;2;2;1;9;1812;15;1;1;1;;1;;;1829;16;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);1828;5;2;2;1;9;1812;15;1;;;;;;;1828;15;;;;;
18;из них сдали ЕГЭ;1827;5;2;2;1;9;1812;14;1;;;;;;;1827;15;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);1827;5;2;2;1;8;1812;14;1;;;;;;;1827;16;;;;;
20;из них сдали ЕГЭ;1822;5;2;2;1;8;1808;13;1;;;;;;;1822;14;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;42;1;1;;;;38;4;;1;1;1;;;;43;1;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;188;137;8;12;;1;172;16;;281;260;14;32;;;469;2;1;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";213;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";155;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";2;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
