;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);8266;382;334;331;295;474;428;715;673;893;815;1039;963;1275;1152;1240;1101;1036;868;881;733
2;в том числе:       руководящие работники – всего;452;1;;4;3;15;14;21;19;63;58;80;70;119;108;79;76;44;38;26;22
3;из них:             директор;135;;;1;1;3;3;3;2;16;13;20;18;42;38;24;24;16;15;10;7
4;заместители директора;294;1;;3;2;12;11;16;15;46;44;54;47;70;63;50;47;27;22;15;14
5;руководитель филиала;5;;;;;;;;;;;1;1;1;1;3;3;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);5329;340;303;257;226;321;289;467;443;524;486;670;639;872;818;772;723;623;578;483;442
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);3964;265;230;206;179;218;188;289;266;343;311;472;443;646;596;617;568;503;463;405;367
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1254;72;70;70;69;82;80;102;101;100;100;153;153;263;263;210;210;142;142;60;60
9;русского языка и литературы;471;24;22;18;17;18;18;24;23;34;34;57;57;80;79;78;78;61;58;77;75
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;243;25;12;12;9;18;14;13;11;18;15;23;17;49;42;34;29;37;34;14;13
12;информатики;102;16;13;12;12;11;6;11;11;8;5;9;5;18;15;8;7;6;4;3;2
13;физики;114;3;3;2;2;2;2;7;3;6;4;5;5;20;12;34;27;18;15;17;13
14;математики;350;27;25;11;9;14;13;15;13;21;18;28;25;35;34;62;60;65;65;72;69
15;химии;81;4;2;3;2;1;1;2;2;8;6;11;11;10;10;14;13;11;10;17;16
16;географии;101;5;5;1;;3;2;5;5;3;3;5;4;18;16;22;19;19;18;20;20
17;биологии;127;4;4;8;7;5;5;6;6;12;11;15;14;19;17;23;22;20;18;15;15
18;иностранных языков;406;32;32;26;20;24;22;50;45;59;57;57;56;32;32;35;34;46;42;45;43
19;из них:                         английского языка;357;31;31;24;18;23;21;46;41;57;55;52;51;24;24;27;26;37;35;36;34
20;немецкого языка;44;;;1;1;1;1;4;4;1;1;5;5;8;8;6;6;9;7;9;9
21;французского языка;2;1;1;;;;;;;;;;;;;1;1;;;;
22;китайского языка;1;;;1;1;;;;;;;;;;;;;;;;
23;физической культуры;285;32;25;30;21;22;13;25;22;37;29;35;28;36;24;31;23;25;13;12;5
24;труда (технологии);194;7;5;4;2;7;2;13;9;10;6;38;32;27;21;35;18;29;22;24;14
25;музыки и пения;71;6;5;6;6;2;2;6;6;5;5;9;9;13;11;9;9;10;10;5;5
26;изобразительного искусства, черчения;55;4;4;;;2;2;4;4;9;9;13;13;7;7;10;10;3;3;3;2
27;основ безопасности и защиты Родины;31;;;1;1;;;1;1;5;1;;;10;4;4;1;4;2;6;1
28;основ духовно-нравственной культуры народов России;4;1;1;;;;;1;;;;1;1;;;;;1;1;;
29;прочих предметов;75;3;2;2;2;7;6;4;4;8;8;13;13;9;9;8;8;6;6;15;14
30;учителя-логопеды;117;7;7;1;1;6;6;18;18;15;15;19;19;20;20;13;13;10;10;8;8
31;учителя-дефектологи;52;3;3;;;4;4;8;8;9;9;6;6;10;10;7;7;2;2;3;3
32;из них:                      олигофренопедагог;16;;;;;;;3;3;2;2;2;2;4;4;3;3;2;2;;
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;;;;;;;;;;;;;;;;;;;;;
35;социальные педагоги;55;4;3;4;3;4;4;7;7;6;6;8;7;10;10;8;8;1;1;3;3
36;педагоги дополнительного образования;42;1;1;4;3;2;1;2;2;5;1;5;4;6;3;2;2;6;4;9;6
37;педагоги-психологи;80;5;5;5;4;3;3;14;13;10;10;11;11;13;13;7;7;6;6;6;6
38;воспитатели;746;39;39;27;26;57;57;92;92;95;95;116;116;133;133;93;93;61;61;33;33
39;мастера производственного обучения;2;;;;;;;;;;;;;1;;;;1;;;
40;тьюторы;37;6;6;2;2;5;5;4;4;7;7;5;5;1;1;1;1;5;4;1;1
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;37;6;5;4;4;8;8;8;8;5;4;4;4;1;1;1;1;;;;
42;другие;197;4;4;4;4;14;13;25;25;29;28;24;24;31;31;23;23;28;27;15;15
43;учебно-вспомогательный персонал;578;18;18;36;36;59;59;78;76;82;81;72;71;66;66;67;64;49;43;51;48
44;иной персонал;1907;23;13;34;30;79;66;149;135;224;190;217;183;218;160;322;238;320;209;321;221
45;из них:             ассистент (помощник);14;;;;;1;1;1;1;5;5;1;1;1;1;2;2;2;2;1;1
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;894;38;38;23;23;63;63;123;123;121;121;140;140;156;156;113;113;78;78;39;39
49;из них воспитатели;707;36;34;22;22;55;55;98;98;92;92;114;114;121;121;86;86;59;59;24;24
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;23;;;2;2;;;1;1;1;;2;2;2;1;2;2;4;3;9;7
51;из них учителя;23;;;2;2;;;1;1;1;;2;2;2;1;2;2;4;3;9;7
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
