;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;63911;26811;13086;6156;32782;16111;6627;4318;2253;2208;347;372;151;5
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;254;254;150;254;;;;;;;;2;1;
4;7 лет;5362;5362;2655;5068;;;;;;;3;35;13;1
5;8 лет;6861;6861;3360;796;;;;;;;15;31;14;
6;9 лет;6869;6869;3333;21;;;;;;;17;42;21;
7;10 лет;6802;6450;3180;2;352;201;339;;;;18;37;13;
8;11 лет;6776;926;377;;5850;2957;5330;;;;17;43;17;1
9;12 лет;6889;57;19;1;6832;3353;872;;;;20;38;15;
10;13 лет;6551;11;4;;6540;3262;79;;;;24;48;21;1
11;14 лет;6429;4;3;;6425;3163;5;;;;24;34;13;1
12;15 лет;6127;2;1;;5961;2867;;164;92;161;24;24;13;1
13;16 лет;2632;1;;;690;284;2;1941;1069;1758;13;12;7;
14;17 лет;1874;;;;54;16;;1820;998;190;7;4;3;
15;18 лет;170;;;;13;3;;157;82;4;4;;;
16;19 лет;10;;;;2;;;8;2;1;3;;;
17;20 лет;12;;;;3;1;;9;4;3;6;;;
18;21 год;14;1;1;1;1;;;12;;8;5;2;;
19;22 года;22;;;;2;1;;20;2;8;7;;;
20;23 года;15;;;;1;;;14;;5;10;;;
21;24 года;16;;;;4;;;12;;7;11;3;;
22;25 лет;9;;;;2;;;7;;2;5;3;;
23;26 лет;12;;;;2;;;10;1;5;5;1;;
24;27 лет;8;;;;1;;;7;;2;3;1;;
25;28 лет;8;;;;1;;;7;1;;5;;;
26;29 лет;11;1;;1;;;;10;;4;6;1;;
27;30–34 года;52;12;3;12;10;;;30;;16;33;3;;
28;35–39 лет;57;;;;16;3;;41;1;10;27;5;;
29;40 лет и старше;69;;;;20;;;49;1;24;35;3;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
