;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);67178;23635;;60501;349;43753;262
2;Образовательные программы начального общего образования;27157;8388;96;24804;138;17158;105
3;из них адаптированные;1756;719;15;1239;;774;
4;в том числе:           для глухих;3;;;;;;
5;для слабослышащих и позднооглохших;21;4;;4;;4;
6;для слепых;1;;;;;;
7;для слабовидящих;32;8;;14;;10;
8;с тяжелыми нарушениями речи;204;97;;113;;80;
9;с нарушениями опорно-двигательного аппарата;62;13;;31;;24;
10;с задержкой психического развития;1367;592;14;1016;;641;
11;с расстройствами аутистического спектра;66;5;1;61;;15;
12;Образовательные программы основного общего образования;32928;12756;146;30566;161;22963;131
13;из них адаптированные;2284;1036;26;1750;2;1265;2
14;в том числе:           для глухих;3;;;;;;
15;для слабослышащих и позднооглохших;30;7;;10;;8;
16;для слепых;2;;;;;2;
17;для слабовидящих;19;6;;13;;11;
18;с тяжелыми нарушениями речи;85;44;;55;;44;
19;с нарушениями опорно-двигательного аппарата;66;23;3;40;;37;
20;с задержкой психического развития;2073;953;23;1629;2;1161;2
21;с расстройствами аутистического спектра;6;3;;3;;2;
22;Образовательные программы среднего общего образования;4308;1699;90;3904;29;3244;25
23;из них адаптированные;11;4;;4;;5;1
24;в том числе:           для глухих;1;;;;;;
25;для слабослышащих и позднооглохших;1;;;1;;1;
26;для слепых;;;;;;;
27;для слабовидящих;2;1;;1;;1;
28;с тяжелыми нарушениями речи;1;;;;;;
29;с нарушениями опорно-двигательного аппарата;4;2;;2;;1;
30;с задержкой психического развития;;;;;;;
31;с расстройствами аутистического спектра;2;1;;;;2;1
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);2785;792;40;1227;21;388;1
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);12;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1;;;;;;
35;основного общего образования (из строки 12);10;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1;;;;;;
37;среднего общего образования (из строки 22);;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);29;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
