;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;6537;645;675;690;693;675;677;648;650;666;249;218;26;25
2;В них обучающихся, чел.;122859;11863;13366;13417;13568;13008;13249;12267;12266;12636;3786;3043;221;169
3;Число классов с углубленным изучением отдельных предметов, ед.;259;2;1;1;1;16;16;31;25;17;74;71;3;1
4;В них обучающихся, чел.;5030;30;19;20;22;390;460;820;627;438;1185;938;57;24
5;Число гимназических классов, ед.;273;22;22;20;21;26;26;26;27;27;29;27;;
6;В них обучающихся, чел.;7064;631;688;616;603;705;695;663;667;666;567;563;;
7;Число лицейских классов, ед.;29;2;1;1;2;3;3;3;3;3;4;4;;
8;В них обучающихся, чел.;858;46;29;30;49;93;97;92;97;91;122;112;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;7098;671;699;712;717;720;722;708;705;713;356;320;29;26
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";135811;12570;14102;14083;14242;14196;14501;13842;13657;13831;5660;4656;278;193
11;в том числе обучаются:          очно;134691;12565;14097;14077;14235;14190;14486;13810;13559;13678;5351;4643;;
12;очно-заочно;1017;5;5;6;7;6;15;31;96;145;270;7;254;170
13;заочно;103;;;;;;;1;2;8;39;6;24;23
14;Из строки 10:          воспитанники (без приходящих учащихся);1139;84;100;114;135;110;108;132;135;147;33;41;;
15;девочки;67264;6152;6899;7001;7059;6948;7121;6859;6701;6868;2983;2532;74;67
16;оставленные на повторное обучение;322;81;31;12;55;14;13;26;27;61;1;1;;
17;лица с ограниченными возможностями здоровья;5002;335;536;672;622;414;483;622;697;609;9;3;;
18;из них:                инвалиды;17;;6;1;3;1;2;;;2;;2;;
19;дети-инвалиды;568;71;64;87;67;52;49;60;80;32;5;1;;
20;инвалиды (кроме учтенных в строке 18);22;;2;1;2;1;3;1;1;3;;3;1;4
21;дети-инвалиды (кроме учтенных в строке 19);1082;51;85;90;94;113;127;131;129;134;58;67;3;
22;дети-сироты и дети, оставшиеся без попечения родителей;542;22;27;43;60;60;64;72;66;89;16;23;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;1661;209;225;236;210;175;155;173;125;87;39;21;4;2
25;из них девочки;698;87;93;102;94;75;62;76;52;30;19;8;;
26;обучающиеся лица без гражданства;33;3;2;4;6;5;4;1;2;4;2;;;
