;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);18430;973;851;710;613;888;770;1511;1337;1914;1724;2282;2047;2783;2473;2712;2301;2409;1943;2248;1750
2;в том числе:       руководящие работники – всего;1173;5;5;14;12;38;32;84;73;156;145;190;178;260;243;204;190;122;108;100;84
3;из них:             директор;435;;;2;2;5;4;13;10;43;40;61;58;118;102;98;86;51;42;44;37
4;заместители директора;633;5;5;11;9;32;27;55;48;92;83;109;100;127;125;88;86;63;57;51;42
5;руководитель филиала;14;;;1;1;;;1;;;;3;3;1;1;5;5;2;2;1;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);10806;865;779;579;504;604;534;881;804;1101;1030;1316;1252;1693;1602;1511;1400;1213;1115;1043;918
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);8850;700;630;464;397;478;411;632;571;859;796;1038;981;1459;1382;1298;1204;1031;947;891;787
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2657;269;267;139;138;115;113;170;169;248;247;371;371;573;572;449;449;222;220;101;101
9;русского языка и литературы;1107;75;73;51;49;36;35;58;56;97;94;108;108;177;175;186;186;160;160;159;156
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;581;42;30;43;32;34;26;48;41;56;49;68;61;73;66;79;65;75;64;63;53
12;информатики;182;18;10;13;6;27;15;33;25;13;8;15;14;16;16;15;13;15;13;17;13
13;физики;252;6;3;11;7;7;3;7;4;19;12;18;14;47;40;49;41;41;39;47;34
14;математики;852;50;48;24;17;28;25;55;51;76;70;113;111;140;137;136;130;125;119;105;101
15;химии;206;13;10;13;12;7;7;9;9;11;11;22;22;22;21;26;26;47;43;36;31
