;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);1062;22;3;1;88;88;117;117;122;169;175;160;;;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);1052;22;3;1;88;88;117;116;122;166;174;155;;;
3;в том числе (из строки 02) обучались:       очно;1050;22;2;1;88;88;117;116;122;166;174;154;;;
4;очно-заочно;2;;1;;;;;;;;;1;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;1035;22;;;87;88;116;114;121;158;174;155;;;
7;10 лет;16;;3;1;1;;1;1;1;8;;;;;
8;11 лет;;;;;;;;;;;;;;;
9;12 лет;1;;;;;;;1;;;;;;;
10;13 лет;;;;;;;;;;;;;;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);10;;;;;;;1;;3;1;5;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;10;;;;;;;1;;3;1;5;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;10;;;;;;;1;;3;1;5;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
