;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;151;12;;;5;12;17;20;18;27;16;24;;;
2;В них обучающихся, чел.;1109;58;;;39;88;101;137;139;213;145;189;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;8;;1;1;;1;;1;1;1;2;;;;
4;В них обучающихся, чел.;16;;1;2;;1;;1;1;2;8;;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;1;;;;;;;;1;;;;;;
8;В них обучающихся, чел.;1;;;;;;;;1;;;;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;1;;1;;;;;;;;;;;;
10;В них обучающихся, чел.;4;;4;;;;;;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);161;12;2;1;5;13;17;21;20;28;18;24;;;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1130;58;5;2;39;89;101;138;141;215;153;189;;;
13;в том числе обучаются:          очно;1130;58;5;2;39;89;101;138;141;215;153;189;;;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);313;10;4;;5;19;44;40;38;47;48;58;;;
17;девочки;382;12;2;1;15;40;36;40;45;76;45;70;;;
18;лица с ограниченными возможностями здоровья;1089;58;5;2;27;80;90;129;141;215;153;189;;;
19;из них (из строки 18):             инвалиды;115;;;;9;9;5;3;14;20;23;32;;;
20;дети-инвалиды;356;43;5;2;3;34;27;40;36;83;45;38;;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);7;;;;3;2;2;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;18;;;;;;;3;1;2;9;3;;;
24;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
