;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;84861;36080;17874;7995;43140;21250;9222;5641;3078;2943;425;75;23;1
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;215;215;137;212;;;;;;;;;;
4;7 лет;6678;6678;3346;6346;;;;;;;7;7;5;
5;8 лет;8965;8965;4467;1393;;;;;;;13;9;4;
6;9 лет;9366;9362;4664;37;4;1;3;;;;10;13;4;
7;10 лет;9443;9114;4497;2;329;181;314;;;;17;5;1;
8;11 лет;9549;1655;723;3;7894;3995;7470;;;;8;4;1;
9;12 лет;9086;79;36;1;9007;4482;1358;;;;7;10;2;
10;13 лет;8440;8;3;1;8432;4130;68;;;;8;12;3;1
11;14 лет;8175;1;;;8173;3954;4;1;1;1;19;3;1;
12;15 лет;7899;2;;;7730;3850;2;167;92;165;61;4;;
13;16 лет;3929;1;1;;1389;612;1;2539;1424;2350;62;6;1;
14;17 лет;2597;;;;115;32;;2482;1372;354;37;2;1;
15;18 лет;345;;;;25;6;2;320;162;23;21;;;
16;19 лет;17;;;;5;1;;12;6;3;8;;;
17;20 лет;18;;;;8;4;;10;3;2;13;;;
18;21 год;11;;;;5;;;6;1;2;8;;;
19;22 года;14;;;;2;;;12;3;7;14;;;
20;23 года;21;;;;6;;;15;1;8;20;;;
21;24 года;24;;;;7;1;;17;1;11;23;;;
22;25 лет;21;;;;6;;;15;3;4;21;;;
23;26 лет;10;;;;1;;;9;1;4;10;;;
24;27 лет;9;;;;1;;;8;;1;9;;;
25;28 лет;4;;;;;;;4;1;1;4;;;
26;29 лет;5;;;;;;;5;;2;5;;;
27;30–34 года;13;;;;1;1;;12;4;3;13;;;
28;35–39 лет;5;;;;;;;5;3;2;5;;;
29;40 лет и старше;2;;;;;;;2;;;2;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
