;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3811;398;423;430;430;405;399;376;375;375;98;89;8;5
2;В них обучающихся, чел.;76031;7765;8742;8921;9307;8347;8157;7359;7304;7362;1451;1225;49;42
3;Число классов с углубленным изучением отдельных предметов, ед.;193;;1;;1;14;16;19;13;13;57;59;;
4;В них обучающихся, чел.;3868;;18;;22;393;458;484;346;307;948;892;;
5;Число гимназических классов, ед.;17;1;2;1;2;1;1;2;1;2;2;2;;
6;В них обучающихся, чел.;385;22;45;25;45;23;23;33;18;36;59;56;;
7;Число лицейских классов, ед.;184;10;11;11;11;19;18;19;19;23;22;21;;
8;В них обучающихся, чел.;4577;279;304;296;289;487;484;485;494;540;485;434;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;4205;409;437;442;444;439;434;416;408;413;179;171;8;5
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";84861;8066;9109;9242;9663;9250;9122;8361;8162;8245;2943;2607;49;42
11;в том числе обучаются:          очно;84436;8055;9091;9231;9654;9242;9112;8337;8094;8114;2891;2605;10;
12;очно-заочно;388;7;11;8;4;7;9;23;66;126;52;;37;38
13;заочно;37;4;7;3;5;1;1;1;2;5;;2;2;4
14;Из строки 10:          воспитанники (без приходящих учащихся);7311;599;698;875;938;889;732;726;718;744;202;190;;
15;девочки;42202;4005;4509;4599;4761;4561;4509;4099;3979;4102;1600;1456;12;10
16;оставленные на повторное обучение;348;71;37;25;56;28;32;32;20;47;;;;
17;лица с ограниченными возможностями здоровья;1534;162;178;252;303;116;110;131;133;129;10;10;;
18;из них:                инвалиды;14;;;2;;1;1;2;2;6;;;;
19;дети-инвалиды;518;53;52;56;68;37;54;62;64;52;10;10;;
20;инвалиды (кроме учтенных в строке 18);3;;;;;1;;;;1;1;;;
21;дети-инвалиды (кроме учтенных в строке 19);460;35;41;41;38;52;47;49;51;62;28;16;;
22;дети-сироты и дети, оставшиеся без попечения родителей;518;28;34;33;68;46;65;62;72;81;16;13;;
23;из них воспитанники (без приходящих учащихся);6;;;;;;;1;1;4;;;;
24;обучающиеся иностранные граждане;75;8;15;6;8;5;8;9;9;2;3;2;;
25;из них девочки;23;5;6;2;2;2;2;3;;;1;;;
26;обучающиеся лица без гражданства;1;;;;;;1;;;;;;;
