;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);97723;9884;10268;10581;10713;10420;9747;10054;9856;9732;3499;2864;71;34
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);97681;9884;10266;10579;10709;10418;9745;10053;9853;9712;3498;2859;71;34
3;в том числе обучались:       очно;97367;9884;10266;10575;10702;10399;9719;10026;9822;9689;3419;2859;6;1
4;очно-заочно;311;;;4;7;19;26;27;29;22;79;;65;33
5;заочно;3;;;;;;;;2;1;;;;
6;Численность экстернов, окончивших данный класс;42;;2;2;4;2;2;1;3;20;1;5;;
7;из них (из стр.06)  обучались:       в форме семейного образования;40;;2;2;4;2;2;1;3;20;1;3;;
8;в форме самообразования;2;;;;;;;;;;;2;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
