;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;97278;39249;19346;8686;51057;24809;10492;6972;3709;3707;559;202;47;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;580;580;274;565;;;;;;;;4;1;
4;7 лет;7810;7810;3915;7184;;;;;;;;19;8;
5;8 лет;9628;9628;4799;894;;;;;;;;12;4;
6;9 лет;10124;10120;5079;39;4;1;1;;;;;7;5;
7;10 лет;10366;9633;4703;2;733;400;694;;;;;16;7;
8;11 лет;10498;1275;535;;9223;4662;8301;;;;;9;4;
9;12 лет;10367;134;35;1;10233;4998;1320;;;;;17;5;
10;13 лет;9841;23;5;;9818;4732;92;;;;;12;4;
11;14 лет;9765;6;;1;9758;4842;56;1;;1;2;14;4;
12;15 лет;9508;2;1;;9172;4408;14;334;186;322;5;12;3;
13;16 лет;4829;4;;;1582;617;1;3243;1794;2930;34;5;1;
14;17 лет;3180;1;;;263;77;2;2916;1552;358;55;3;1;
15;18 лет;311;;;;43;11;1;268;128;14;26;1;;
16;19 лет;37;2;;;11;2;1;24;7;5;23;;;
17;20 лет;37;1;;;17;4;2;19;11;7;29;3;;
18;21 год;31;2;;;15;3;1;14;4;6;29;9;;
19;22 года;35;3;;;21;7;1;11;1;3;31;6;;
20;23 года;26;3;;;12;;;11;2;3;25;6;;
21;24 года;30;2;;;17;2;3;11;3;7;29;5;;
22;25 лет;35;5;;;18;5;1;12;2;4;35;6;;
23;26 лет;39;4;;;14;2;;21;3;7;39;6;;
24;27 лет;35;4;;;16;5;;15;2;8;35;7;;
25;28 лет;29;4;;;13;2;1;12;;2;29;8;;
26;29 лет;28;1;;;16;3;;11;;8;28;1;;
27;30–34 года;46;2;;;23;9;;21;2;11;44;12;;
28;35–39 лет;31;;;;20;8;;11;3;7;31;2;;
29;40 лет и старше;32;;;;15;9;;17;9;4;30;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
