;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;779561;767240;28281;261;6417;174;4634;12321;11891;770;5504;93;18;776706;2283;572
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;12514;12457;282;;75;1;40;57;57;;2;;;12459;2;53
3;с применением электронного обучения;83399;83187;1874;14;364;14;314;212;132;;15;;;83264;82;53
4;с применением дистанционных образовательных технологий;1375;1358;302;9;265;4;52;17;14;3;11;;;1316;4;55
5;по индивидуальным учебным планам;12637;11460;9545;37;2587;2;548;1177;1056;41;574;;4;12529;40;68
6;на дому;7983;6347;4698;98;2940;8;431;1636;1428;109;1136;;4;7868;46;69
7;в медицинской организации;84;79;;;;;;5;5;;;;;84;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);311;302;224;6;194;2;41;9;4;1;2;;;309;2;
9;по индивидуальным учебным планам (из строки 05);3981;3652;2532;11;1504;2;237;329;314;1;235;;4;3942;37;2
