;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;26900;2828;2941;3009;3058;2816;2813;2702;2678;2693;687;578;57;40
2;В них обучающихся, чел.;703134;70810;77837;81174;84484;73979;75014;70474;70012;71916;14823;11047;891;673
3;Число классов с углубленным изучением отдельных предметов, ед.;1375;;;;;24;26;49;38;29;627;556;20;6
4;В них обучающихся, чел.;27575;;;;;691;756;1294;1019;835;12680;9883;324;93
5;Число гимназических классов, ед.;932;12;11;13;12;147;139;150;152;151;76;69;;
6;В них обучающихся, чел.;27506;320;340;398;376;4586;4243;4518;4480;4337;2125;1783;;
7;Число лицейских классов, ед.;322;8;8;7;8;36;37;45;52;52;37;32;;
8;В них обучающихся, чел.;9025;200;237;195;208;1123;1112;1290;1533;1417;941;769;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;29529;2848;2960;3029;3078;3023;3015;2946;2920;2925;1427;1235;77;46
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";767240;71330;78414;81767;85068;80379;81125;77576;77044;78505;30569;23482;1215;766
11;в том числе обучаются:          очно;764452;71325;78413;81760;85064;80369;81115;77564;77024;78477;29687;23481;173;
12;очно-заочно;2283;5;1;7;4;10;9;11;20;28;694;1;868;625
13;заочно;505;;;;;;1;1;;;188;;174;141
14;Из строки 10:          воспитанники (без приходящих учащихся);22800;1919;2146;2285;2382;2292;2303;2456;2563;2571;1055;782;40;6
15;девочки;376299;34627;38710;40278;41520;39064;39433;38032;37576;38029;15830;12324;511;365
16;оставленные на повторное обучение;1693;94;38;41;248;19;17;37;25;1145;19;10;;
17;лица с ограниченными возможностями здоровья;28281;1854;2143;2815;3561;2767;3403;3583;3879;4015;158;96;6;1
18;из них:                инвалиды;261;21;24;27;27;38;26;28;27;27;4;9;3;
19;дети-инвалиды;6417;783;745;733;760;634;676;614;659;634;104;73;2;
20;инвалиды (кроме учтенных в строке 18);174;8;17;15;16;13;21;19;16;25;13;10;;1
21;дети-инвалиды (кроме учтенных в строке 19);4634;321;370;430;459;502;490;459;501;541;302;254;4;1
22;дети-сироты и дети, оставшиеся без попечения родителей;1743;75;106;124;159;178;198;217;252;295;96;41;2;
23;из них воспитанники (без приходящих учащихся);8;;;;;;1;3;1;2;1;;;
24;обучающиеся иностранные граждане;4772;477;536;567;522;438;532;546;454;475;122;93;8;2
25;из них девочки;2009;196;222;234;209;181;228;213;200;202;66;53;5;
26;обучающиеся лица без гражданства;369;30;25;42;44;29;49;42;42;44;11;10;1;
