;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;29;;;;;;3;2;1;;;2;1;;;3;3;;;;;;2;1;;;1;;3;1;;2;1;;;;3;;;;;;;;;;;;;;
2;В них обучающихся, чел.;153;;;;;;11;11;2;;;11;9;;;16;17;;;;;;9;8;;;4;;12;7;;9;9;;;;18;;;;;;;;;153;7;116;;;
3;Число классов для слабослышащих и позднооглохших, ед.;44;;;;;1;2;3;1;1;;1;1;;1;3;4;;;;;;2;2;;3;2;;1;3;;3;2;;2;1;4;;1;;;;;;;;;;;;
4;В них обучающихся, чел.;253;;;;;2;12;16;5;6;;6;8;;5;18;24;;;;;;9;14;;14;12;;7;20;;14;12;;11;9;27;;2;;;;;;;253;10;196;;;
5;Число классов для слепых, ед.;11;;;;;1;;1;;;;1;;;1;;1;;;;;;1;;;1;;;1;;;1;;;;;1;;;;;;;;1;;;;;;
6;В них обучающихся, чел:       cлепых;70;;;;;5;;8;;;;4;;;6;;11;;;;;;8;;;5;;;8;;;7;;;;;4;;;;;;;;4;70;3;48;;;
7;слабовидящих и поздноослепших;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Число классов для слабовидящих и поздноослепших, ед.;22;;;;;1;;1;1;;;2;;;1;1;1;1;1;1;1;;1;;;1;;;1;;;1;;;1;;2;1;1;;1;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;198;;;;;10;;5;11;;;19;;;8;12;10;9;9;14;14;;10;;;6;;;6;;;10;;;4;;23;5;7;;6;;;;;198;4;136;;;
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;53;7;7;5;6;;;;;;;;;;;;;;;;;;4;;;5;;;5;;;5;;;3;1;5;;;;;;;;;;;;;;
12;В них обучающихся, чел.;608;75;85;65;59;;;;;;;;;;;;;;;;;;52;;;56;;;55;;;57;;;44;8;52;;;;;;;;;607;232;97;;1;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;18;;;;;;2;2;2;;;2;;;2;;;;;;;;2;;;2;;;2;;;2;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;161;;;;;;17;18;17;;;21;;;17;;;;;;;;18;;;19;;;20;;;14;;;;;;;;;;;;;;161;;53;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;274;10;10;16;17;6;13;13;10;1;;13;1;1;9;;2;29;31;33;24;31;;1;;;;;1;;;;;;2;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;2726;97;103;166;183;54;105;99;97;14;;125;11;7;77;;28;283;311;319;272;332;;13;;;;;12;;;;;;18;;;;;;;;;;;2452;16;507;;6;37
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;13;1;;1;;;5;3;1;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;71;6;;5;;;30;17;3;;;4;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;;51;;;
19;Число классов для обучающихся со сложными дефектами, ед.;2;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;6;;;;;;;;;;;;;;;3;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;6;;6;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;15;3;;;1;;1;3;;2;;1;;;;;;1;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;130;24;;;8;;12;23;;21;;12;;;;;;5;3;;12;10;;;;;;;;;;;;;;;;;;;;;;;;118;;52;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);481;21;17;22;24;9;26;28;16;4;;23;3;1;14;8;11;32;33;34;26;32;12;4;;12;3;;15;4;;14;3;;8;2;15;1;2;;1;;;;1;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";4376;202;188;236;250;71;187;197;135;41;;202;28;7;113;49;90;303;323;333;298;342;106;35;;100;16;;123;27;;111;21;;77;17;124;5;9;;6;;;;4;4089;272;1262;;7;37
25;в том числе обучаются:       очно;4376;202;188;236;250;71;187;197;135;41;;202;28;7;113;49;90;303;323;333;298;342;106;35;;100;16;;123;27;;111;21;;77;17;124;5;9;;6;;;;4;4089;272;1262;;7;37
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);374;9;13;17;10;3;5;21;5;9;;23;9;;19;15;22;8;;;9;11;25;3;;18;2;;25;9;;24;5;;8;9;34;;;;4;;;;;190;2;116;;;1
29;девочки;1481;48;59;84;84;26;56;67;41;14;;66;12;2;31;18;41;113;98;112;114;113;36;14;;35;6;;45;11;;42;10;;22;8;43;2;2;;4;;;;2;472;2;149;;;6
30;лица с ограниченными возможностями здоровья;4089;180;174;226;213;71;186;197;135;29;;202;28;7;113;49;90;268;297;297;263;292;106;35;;100;16;;123;27;;111;21;;68;17;124;5;9;;6;;;;4;;;;;;7
31;из них (из строки 30):             инвалиды;272;32;37;32;24;;;;;;;;;;;;;;2;;;;21;;;28;;;20;;;18;;;20;1;30;;;;4;;;;3;;;;;;
32;дети-инвалиды;1262;54;48;34;24;38;115;102;79;19;;99;24;;49;43;60;41;42;30;25;13;33;22;;35;15;;51;27;;35;21;;14;13;52;2;3;;;;;;;;;;;;4
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);7;1;1;;;;;;;;;;;;;;;2;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;36;1;;3;1;;1;;;;;1;2;;;;2;3;2;5;3;6;1;;;;;;;1;;1;1;;1;1;;;;;;;;;;9;;;;;
36;из них воспитанники (без приходящих учащихся);10;;;;;;1;;;;;1;2;;;;1;;;;;;1;;;;;;;1;;1;1;;;1;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;6;;;2;;;;;;;;;;;;;;1;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
