;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3315;365;349;364;367;354;351;314;290;322;123;116;;
2;В них обучающихся, чел.;79609;8575;8240;8722;9311;8808;8840;7646;7151;7670;2466;2180;;
3;Число классов с углубленным изучением отдельных предметов, ед.;574;1;27;30;29;33;46;82;89;63;88;86;;
4;В них обучающихся, чел.;13036;18;913;957;1033;916;1185;1923;2025;1486;1360;1220;;
5;Число гимназических классов, ед.;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;
7;Число лицейских классов, ед.;;;;;;;;;;;;;;
8;В них обучающихся, чел.;;;;;;;;;;;;;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;3889;366;376;394;396;387;397;396;379;385;211;202;;
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";92645;8593;9153;9679;10344;9724;10025;9569;9176;9156;3826;3400;;
11;в том числе обучаются:          очно;92354;8587;9142;9655;10317;9705;9997;9548;9156;9082;3779;3386;;
12;очно-заочно;268;5;11;19;24;16;26;18;19;69;47;14;;
13;заочно;23;1;;5;3;3;2;3;1;5;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);1574;128;150;150;168;160;187;183;175;163;47;63;;
15;девочки;45457;4098;4390;4664;5046;4841;4976;4705;4490;4479;1977;1791;;
16;оставленные на повторное обучение;137;35;16;25;16;16;9;3;6;9;1;1;;
17;лица с ограниченными возможностями здоровья;1987;166;177;209;207;216;241;206;230;235;45;55;;
18;из них:                инвалиды;62;1;4;4;8;6;11;4;12;10;1;1;;
19;дети-инвалиды;1239;119;103;112;122;121;128;133;154;155;42;50;;
20;инвалиды (кроме учтенных в строке 18);9;;;1;2;;;2;1;;;3;;
21;дети-инвалиды (кроме учтенных в строке 19);188;11;12;17;13;19;21;24;29;28;5;9;;
22;дети-сироты и дети, оставшиеся без попечения родителей;181;8;15;9;17;25;22;17;29;26;6;7;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;244;16;30;27;31;23;23;31;36;17;8;2;;
25;из них девочки;83;3;14;8;15;10;5;10;14;3;;1;;
26;обучающиеся лица без гражданства;11;;2;1;4;;;;2;2;;;;
