;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);10449;649;539;525;441;596;496;938;842;1035;940;1221;1112;1441;1302;1419;1239;1291;1068;1334;1076
2;в том числе:       руководящие работники – всего;798;7;6;16;15;32;25;54;49;86;78;101;92;131;122;129;116;114;96;128;108
3;из них:             директор;186;;;1;;4;2;5;4;24;21;18;14;26;21;36;33;34;27;38;33
4;заместители директора;578;7;6;14;14;28;23;45;40;55;51;80;75;96;92;90;79;78;67;85;70
5;руководитель филиала;10;;;;;;;1;1;3;2;;;1;1;1;1;1;1;3;3
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);6995;588;489;418;352;427;365;660;612;702;656;815;773;934;881;870;819;764;700;817;734
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);5813;426;348;305;252;315;266;497;457;568;538;689;655;833;786;778;737;685;633;717;647
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1546;109;108;78;78;64;64;111;111;169;169;233;232;287;287;241;241;135;135;119;118
9;русского языка и литературы;625;35;34;43;42;30;29;42;42;38;38;56;55;96;95;98;98;97;96;90;90
10;языка народов России и литературы;623;14;12;10;10;10;10;43;41;73;73;99;98;119;118;84;84;82;81;89;88
11;истории, экономики, права, обществознания;347;42;33;26;17;26;22;35;31;25;21;27;25;39;36;41;34;36;32;50;44
12;информатики;129;22;6;9;2;13;7;13;11;23;20;13;12;10;10;13;12;5;5;8;8
13;физики;155;11;7;8;3;6;2;9;9;10;9;11;11;17;14;25;24;33;30;25;21
14;математики;489;36;27;21;15;18;17;42;40;34;34;44;41;63;62;71;68;78;77;82;75
15;химии;128;15;11;1;1;4;4;7;7;9;8;12;12;19;18;23;23;18;18;20;19
16;географии;155;12;8;5;5;8;7;7;7;11;8;16;13;24;21;24;24;28;24;20;20
17;биологии;169;17;14;9;8;11;11;12;12;17;17;13;13;19;19;17;16;24;24;30;29
18;иностранных языков;639;65;63;49;46;52;50;103;102;85;85;77;76;35;34;52;50;52;51;69;66
19;из них:                         английского языка;597;60;58;48;45;52;50;103;102;84;84;75;74;33;32;45;43;38;37;59;56
20;немецкого языка;37;5;5;1;1;;;;;1;1;2;2;2;2;6;6;11;11;9;9
21;французского языка;5;;;;;;;;;;;;;;;1;1;3;3;1;1
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;333;30;10;26;8;35;11;35;15;28;17;36;19;40;24;34;21;37;18;32;7
24;труда (технологии);167;2;;5;3;11;9;10;7;18;15;20;18;24;17;15;9;30;22;32;25
25;музыки и пения;113;6;6;3;3;6;5;8;8;12;12;13;13;16;16;16;16;14;13;19;19
26;изобразительного искусства, черчения;86;6;6;5;4;11;10;7;6;10;10;11;11;11;10;9;8;5;5;11;11
27;основ безопасности и защиты Родины;73;3;3;;;3;1;7;2;6;2;3;1;12;3;12;6;10;1;17;3
