;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);93342;2179;;;;65;18
2;Образовательные программы начального общего образования;37781;506;6;;;20;
3;из них адаптированные;377;15;;;;;
4;в том числе:           для глухих;14;;;;;;
5;для слабослышащих и позднооглохших;14;;;;;;
6;для слепых;2;;;;;;
7;для слабовидящих;17;;;;;;
8;с тяжелыми нарушениями речи;21;2;;;;;
9;с нарушениями опорно-двигательного аппарата;60;;;;;;
10;с задержкой психического развития;140;2;;;;;
11;с расстройствами аутистического спектра;109;11;;;;;
12;Образовательные программы основного общего образования;47549;1428;25;;;35;12
13;из них адаптированные;399;13;;;;10;10
14;в том числе:           для глухих;14;;;;;;
15;для слабослышащих и позднооглохших;29;;;;;;
16;для слепых;2;;;;;;
17;для слабовидящих;13;;;;;;
18;с тяжелыми нарушениями речи;24;2;;;;;
19;с нарушениями опорно-двигательного аппарата;75;1;;;;10;10
20;с задержкой психического развития;215;3;;;;;
21;с расстройствами аутистического спектра;27;7;;;;;
22;Образовательные программы среднего общего образования;7229;244;17;;;10;6
23;из них адаптированные;11;;;;;6;6
24;в том числе:           для глухих;;;;;;;
25;для слабослышащих и позднооглохших;1;;;;;;
26;для слепых;;;;;;;
27;для слабовидящих;2;;;;;;
28;с тяжелыми нарушениями речи;;;;;;;
29;с нарушениями опорно-двигательного аппарата;8;;;;;6;6
30;с задержкой психического развития;;;;;;;
31;с расстройствами аутистического спектра;;;;;;;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);783;1;;;;;
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);16;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;2;;;;;;
35;основного общего образования (из строки 12);15;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
37;среднего общего образования (из строки 22);;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);13;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
