;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);92407;9118;9639;10272;9730;9993;9508;9177;9094;8910;3888;3076;2;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);92241;9086;9606;10250;9715;9982;9503;9169;9086;8897;3883;3062;2;
3;в том числе обучались:       очно;92022;9075;9591;10228;9694;9961;9485;9150;9039;8875;3872;3050;2;
4;очно-заочно;198;11;13;20;19;19;15;17;45;20;11;8;;
5;заочно;21;;2;2;2;2;3;2;2;2;;4;;
6;Численность экстернов, окончивших данный класс;166;32;33;22;15;11;5;8;8;13;5;14;;
7;из них (из стр.06)  обучались:       в форме семейного образования;155;32;33;22;15;11;5;8;8;10;3;8;;
8;в форме самообразования;6;;;;;;;;;;2;4;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
