;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);8924;184;12;106;3;8;8907;15;2;8;8;;8;;;8932;10;2;;1;;
2;в том числе:       получили аттестат об основном общем образовании;8866;175;12;101;3;8;8850;14;2;8;8;;8;;;8874;9;2;;1;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;3422;36;2;18;;1;3422;;;3;3;;3;;;3425;1;1;;1;;
4;получили на ГИА неудовлетворительные результаты;36;1;;1;;;36;;;;;;;;;36;1;;;;;
5;не участвовали в ГИА;22;8;;4;;;21;1;;;;;;;;22;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;639;7;;3;;1;639;;;;;;;;;639;;;;;;
7;в IV квартале прошлого года;312;5;;1;;;312;;;;;;;;;312;;;;;;
8;после 1 сентября текущего года;287;2;;2;;1;286;1;;;;;;;;287;;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);3092;112;2;38;;1;3080;8;4;9;9;;9;;;3101;12;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;3038;112;2;38;;1;3026;8;4;9;9;;9;;;3047;12;;;;;
11;получили на ГИА неудовлетворительные результаты;47;;;;;;47;;;;;;;;;47;;;;;;
12;не участвовали в ГИА;7;;;;;;7;;;;;;;;;7;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;582;31;;9;;;579;3;;2;2;;2;;;584;;;;;;
14;в IV квартале прошлого года;101;8;;1;;;98;3;;;;;;;;101;;;;;;
15;после 1 сентября текущего года;39;1;;1;;;39;;;;;;;;;39;2;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3081;112;2;38;;1;3070;7;4;9;9;;9;;;3090;12;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3067;92;2;21;;;3056;7;4;9;9;;9;;;3076;9;;;;;
18;из них сдали ЕГЭ;2895;90;1;20;;;2884;7;4;9;9;;9;;;2904;9;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);3067;92;2;22;;;3056;7;4;9;9;;9;;;3076;9;;;;;
20;из них сдали ЕГЭ;2857;89;1;21;;;2846;7;4;9;9;;9;;;2866;9;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;4;;;;;;3;1;;;;;;;;4;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;47;15;3;8;;;34;13;;2;2;;;;;49;6;6;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";355;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";229;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
