;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;71393;27483;13210;6665;35736;17399;6976;8174;4210;4993;418;2;1;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;36;36;17;32;;;;;;;;;;
3;6 лет;1388;1388;769;1321;;;;;;;1;;;
4;7 лет;6117;6117;2911;4679;;;;;;;11;;;
5;8 лет;6786;6786;3326;478;;;;;;;26;1;1;
6;9 лет;6698;6696;3313;54;2;2;2;;;;31;;;
7;10 лет;7197;5771;2668;93;1426;774;1202;;;;37;;;
8;11 лет;7154;636;188;8;6518;3280;4953;;;;26;;;
9;12 лет;7219;36;15;;7183;3522;720;;;;32;1;;
10;13 лет;7208;8;1;;7200;3519;78;;;;27;;;
11;14 лет;7099;3;;;7088;3402;13;8;8;8;30;;;
12;15 лет;6691;;;;5595;2621;7;1096;641;974;26;;;
13;16 лет;4930;1;1;;666;265;;4263;2179;3547;28;;;
14;17 лет;2528;1;;;50;13;;2477;1271;399;39;;;
15;18 лет;188;1;;;8;1;1;179;88;27;21;;;
16;19 лет;28;;;;;;;28;13;7;14;;;
17;20 лет;16;2;1;;;;;14;4;4;6;;;
18;21 год;19;1;;;;;;18;1;2;6;;;
19;22 года;19;;;;;;;19;4;4;9;;;
20;23 года;8;;;;;;;8;1;4;6;;;
21;24 года;5;;;;;;;5;;2;4;;;
22;25 лет;10;;;;;;;10;;2;6;;;
23;26 лет;8;;;;;;;8;;4;6;;;
24;27 лет;9;;;;;;;9;;2;5;;;
25;28 лет;9;;;;;;;9;;2;7;;;
26;29 лет;9;;;;;;;9;;2;7;;;
27;30–34 года;11;;;;;;;11;;2;4;;;
28;35–39 лет;3;;;;;;;3;;1;3;;;
29;40 лет и старше;;;;;;;;;;;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
