;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;19;2;;;2;2;2;2;2;3;2;2;;;
2;В них обучающихся, чел.;128;8;;;11;12;13;13;17;20;17;17;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;;;;;;;;;;;;;;;
4;В них обучающихся, чел.;;;;;;;;;;;;;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;26;2;;;1;2;3;2;4;1;3;4;2;2;
6;В них обучающихся, чел.;301;13;;;16;26;31;25;40;21;32;40;32;25;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;9;1;;;1;;1;1;1;1;1;1;1;;
8;В них обучающихся, чел.;53;3;;;6;;6;4;7;7;10;6;4;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;;;;;;;;;;;;;;;
10;В них обучающихся, чел.;;;;;;;;;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);54;5;;;4;4;6;5;7;5;6;7;3;2;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";482;24;;;33;38;50;42;64;48;59;63;36;25;
13;в том числе обучаются:          очно;357;23;;;24;27;37;29;50;33;51;50;23;10;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;125;1;;;9;11;13;13;14;15;8;13;13;15;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);109;7;;;12;5;11;10;13;20;15;12;4;;
17;девочки;205;10;;;18;16;24;17;23;17;22;28;14;16;
18;лица с ограниченными возможностями здоровья;412;21;;;28;32;42;35;54;41;47;51;36;25;
19;из них (из строки 18):             инвалиды;26;4;;;4;2;2;1;3;8;1;1;;;
20;дети-инвалиды;283;15;;;20;26;31;26;35;20;26;37;24;23;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;72;4;;;3;4;8;6;10;7;12;10;6;2;
24;из них воспитанники (без приходящих учащихся);57;4;;;2;2;8;6;9;7;10;6;3;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
