;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3055;301;304;312;338;324;317;331;324;327;92;70;8;7
2;В них обучающихся, чел.;58530;5905;5870;5932;6504;6191;6225;6423;6277;6614;1620;797;83;89
3;Число классов с углубленным изучением отдельных предметов, ед.;275;;;;;1;2;4;3;2;145;115;3;
4;В них обучающихся, чел.;5399;;;;;19;61;92;75;41;3117;1940;54;
5;Число гимназических классов, ед.;103;11;12;10;12;11;11;12;12;12;;;;
6;В них обучающихся, чел.;3147;370;375;328;385;327;323;356;331;352;;;;
7;Число лицейских классов, ед.;163;15;16;17;15;17;19;17;14;14;10;9;;
8;В них обучающихся, чел.;4317;446;458;484;426;441;467;419;352;350;262;212;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;3596;327;332;339;365;353;349;364;353;355;247;194;11;7
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";71393;6721;6703;6744;7315;6978;7076;7290;7035;7357;4999;2949;137;89
11;в том числе обучаются:          очно;70975;6697;6675;6701;7280;6951;7046;7266;7001;7340;4949;2935;98;36
12;очно-заочно;262;20;18;27;27;22;24;17;25;15;27;12;12;16
13;заочно;156;4;10;16;8;5;6;7;9;2;23;2;27;37
14;Из строки 10:          воспитанники (без приходящих учащихся);5542;456;507;487;535;570;569;590;588;592;406;242;;
15;девочки;34819;3194;3255;3255;3506;3422;3465;3555;3423;3534;2533;1592;60;25
16;оставленные на повторное обучение;207;56;35;21;22;2;2;1;2;59;6;1;;
17;лица с ограниченными возможностями здоровья;3627;100;168;199;305;402;417;496;518;794;164;63;1;
18;из них:                инвалиды;38;4;4;4;7;;6;2;5;5;;1;;
19;дети-инвалиды;884;59;81;88;103;90;85;97;94;97;55;35;;
20;инвалиды (кроме учтенных в строке 18);5;;;2;1;;;1;1;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);42;4;2;3;6;6;4;1;5;6;3;2;;
22;дети-сироты и дети, оставшиеся без попечения родителей;1212;38;68;75;89;129;142;147;176;191;111;42;4;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;2;1;;;1;;;;;;;;;
25;из них девочки;1;1;;;;;;;;;;;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
