;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);7238;163;5;41;1;20;7052;105;81;159;155;4;32;;;7397;2585;84;1;19;2;6
2;в том числе:       получили аттестат об основном общем образовании;7109;157;4;38;1;20;6967;77;65;158;154;4;32;;;7267;2120;80;1;19;2;5
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;2992;21;1;16;1;7;2984;4;4;23;18;;13;;;3015;225;9;1;4;1;
4;получили на ГИА неудовлетворительные результаты;112;2;;1;;;74;27;11;;;;;;;112;341;4;;;;1
5;не участвовали в ГИА;17;4;1;2;;;11;1;5;1;1;;;;;18;124;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;408;3;;2;;1;401;2;5;;;;;;;408;55;;;;;
7;в IV квартале прошлого года;712;10;;1;;;710;;2;14;14;;;;;726;60;;;;;
8;после 1 сентября текущего года;116;1;;;;;104;;12;;;;;;;116;235;3;;1;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);4025;48;5;38;1;4;3692;119;214;7;6;;5;;;4032;3815;36;5;27;3;6
10;в том числе:       получили аттестат о среднем общем образовании;3875;48;5;38;1;4;3601;84;190;6;6;;5;;;3881;3353;35;4;27;3;6
11;получили на ГИА неудовлетворительные результаты;95;;;;;;52;23;20;1;;;;;;96;307;1;1;;;
12;не участвовали в ГИА;55;;;;;;39;12;4;;;;;;;55;155;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;420;1;;;;1;413;;7;;;;;;;420;180;;;;;
14;в IV квартале прошлого года;407;3;1;1;;;400;7;;;;;;;;407;224;;;;;1
15;после 1 сентября текущего года;15;;;;;;6;2;7;;;;;;;15;40;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3550;19;4;10;1;2;3317;63;170;7;6;;5;;;3557;3416;11;5;3;1;5
17;участвовали в ЕГЭ по русскому языку (из стр. 16);3459;19;4;10;1;1;3239;60;160;6;5;;;;;3465;3033;10;4;3;1;5
18;из них сдали ЕГЭ;3397;19;4;10;1;1;3192;51;154;6;5;;;;;3403;2987;10;4;3;1;5
19;участвовали в ЕГЭ по математике (из строки 16);3433;19;4;10;1;1;3207;60;166;1;;;;;;3434;3203;11;5;3;1;5
20;из них сдали ЕГЭ;3287;19;4;10;1;1;3087;49;151;;;;;;;3287;2913;10;4;3;1;5
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;420;29;1;28;;2;336;44;40;;;;;;;420;244;25;;24;2;1
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;65;8;1;3;;;60;;5;34;32;8;3;;;99;110;13;1;7;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
