;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;91;;;1;;1;5;6;11;28;12;5;11;11;;
2;В них обучающихся (всего), чел.;1288;;;16;;4;45;52;115;393;190;127;165;181;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;;;;;;;;;;;;;;;;
4;слабослышащие;21;;;;;;2;1;1;;;;15;2;16;5
5;позднооглохшие;;;;;;;;;;;;;;;;
6;слепые;;;;;;;;;;;;;;;;
7;слабовидящие;4;;;;;;;;;2;;1;1;;2;1
8;с тяжелыми нарушениями речи;;;;;;;;;;;;;;;;
9;с нарушением опорно-двигательного аппарата;38;;;;;;9;2;7;10;2;2;3;3;9;6
10;с задержкой психического развития;79;;;1;;3;2;3;28;29;4;8;;1;1;1
11;с умственной отсталостью (интеллектуальными          нарушениями);34;;;;;;9;8;9;7;;;1;;;1
12;с расстройствами аутистического спектра;3;;;;;;1;;;1;1;;;;;1
13;со сложными дефектами;1;;;;;;;;;1;;;;;;1
14;с иными ограниченными возможностями          здоровья;116;;;;;;6;4;6;18;43;;26;13;9;9
