;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;157625;16978;18919;19196;18480;16228;16242;15750;15361;15053;2959;2450;6;3;;
2;В них обучающихся (всего), чел.;3213860;386170;414792;401226;375173;318535;315122;306271;296457;292725;59730;47531;67;61;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;604;93;79;66;60;54;52;49;43;63;20;25;;;67;351
4;слабослышащие;2898;340;409;358;303;299;267;253;235;236;108;90;;;77;2131
5;позднооглохшие;146;9;43;18;30;18;5;4;10;5;3;1;;;6;69
6;слепые;150;29;26;20;17;10;12;13;2;8;9;4;;;4;141
7;слабовидящие;6298;852;856;624;656;551;552;501;551;549;308;297;1;;134;3558
8;с тяжелыми нарушениями речи;19688;8013;6326;2278;1178;577;454;312;262;214;49;25;;;64;1786
9;с нарушением опорно-двигательного аппарата;16292;2152;2021;1607;1562;1440;1471;1574;1463;1533;755;712;;2;396;13540
10;с задержкой психического развития;145766;9140;13620;17635;18935;16680;17174;17116;16983;17328;794;359;2;;388;10026
11;с умственной отсталостью (интеллектуальными          нарушениями);47488;3312;4448;5684;5890;5886;6189;5583;5292;5016;121;67;;;485;17476
12;с расстройствами аутистического спектра;3068;1102;542;363;282;192;165;148;109;99;35;31;;;59;2179
13;со сложными дефектами;1244;173;143;168;131;102;134;99;119;110;29;36;;;15;862
14;с иными ограниченными возможностями          здоровья;30978;2584;2932;3089;3002;2988;3000;3243;3349;3651;1713;1426;1;;830;20249
