;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);8767;239;7;35;8;12;3972;123;4672;262;121;7;34;;;9029;18;;;;1;
2;в том числе:       получили аттестат об основном общем образовании;7852;225;7;33;8;11;3905;121;3826;252;121;7;34;;;8104;14;;;;1;
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;3185;22;3;9;7;5;1694;35;1456;68;19;;14;;;3253;1;;;;;
4;получили на ГИА неудовлетворительные результаты;676;;;;;;47;2;627;10;;;;;;686;3;;;;;
5;не участвовали в ГИА;239;14;;2;;1;20;;219;;;;;;;239;1;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;228;4;;2;;1;203;;25;;;;;;;228;1;;;;;
7;в IV квартале прошлого года;548;8;;2;;;443;;105;;;;;;;548;;;;;;
8;после 1 сентября текущего года;684;3;;;;;112;7;565;10;1;;;;;694;1;;;;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);9129;30;14;11;31;9;1927;111;7091;62;23;12;6;;;9191;141;;;;1;
10;в том числе:       получили аттестат о среднем общем образовании;8033;28;13;11;27;6;1896;89;6048;62;23;12;6;;;8095;135;;;;1;
11;получили на ГИА неудовлетворительные результаты;793;1;;;1;;22;19;752;;;;;;;793;5;;;;;
12;не участвовали в ГИА;303;1;1;;3;3;9;3;291;;;;;;;303;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;248;1;;;;;226;;22;18;;;;;;266;2;;;;;
14;в IV квартале прошлого года;417;3;1;1;;;249;5;163;;;;;;;417;1;;;;;
15;после 1 сентября текущего года;99;;;;;;7;4;88;;;;;;;99;5;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;6530;18;7;8;7;3;1780;108;4642;45;6;1;;;;6575;135;;;;1;
17;участвовали в ЕГЭ по русскому языку (из стр. 16);6367;18;7;8;6;3;1777;105;4485;24;6;1;;;;6391;108;;;;1;
18;из них сдали ЕГЭ;5972;18;7;8;6;3;1714;100;4158;24;6;1;;;;5996;108;;;;1;
19;участвовали в ЕГЭ по математике (из строки 16);6420;18;7;8;6;3;1762;105;4553;19;1;1;;;;6439;123;;;;1;
20;из них сдали ЕГЭ;5622;18;7;8;5;3;1681;84;3857;19;1;1;;;;5641;114;;;;1;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;2296;11;6;3;21;3;138;;2158;17;17;11;6;;;2313;5;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;697;21;2;4;2;3;75;19;603;73;71;9;6;;;770;4;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
