;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;254;;;;1;6;5;14;27;80;50;35;14;22;;
2;В них обучающихся (всего), чел.;3277;;;;4;28;34;99;287;1115;571;662;180;297;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;3;;;;;;;;;2;1;;;;;3
4;слабослышащие;8;;;;;;1;;;;1;2;1;3;4;4
5;позднооглохшие;;;;;;;;;;;;;;;;
6;слепые;1;;;;;;;;;;;1;;;;
7;слабовидящие;3;;;;;;;;;1;;1;;1;1;2
8;с тяжелыми нарушениями речи;10;;;;;;2;;1;3;1;3;;;;2
9;с нарушением опорно-двигательного аппарата;9;;;;;2;;;;;3;1;2;1;4;5
10;с задержкой психического развития;384;;;;;5;6;35;48;148;79;37;12;14;3;10
11;с умственной отсталостью (интеллектуальными          нарушениями);24;;;;;;2;3;4;11;2;;;2;3;5
12;с расстройствами аутистического спектра;4;;;;;;;2;2;;;;;;;2
13;со сложными дефектами;;;;;;;;;;;;;;;;
14;с иными ограниченными возможностями          здоровья;145;;;;;1;1;9;6;86;14;15;3;10;22;28
