;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Численность обучающихся, окончивших данный класс – всего (сумма стр. 02–05);232799;17563;3577;877;22240;23106;25190;26917;27012;26660;25316;25434;4929;3507;471
2;в том числе по программам с нормативным сроком освоения:       9 лет;188082;14941;;;18662;19690;21571;23069;23177;23095;21861;22016;;;
3;10 лет;13510;;1989;544;1238;1104;1148;1273;1167;1108;1009;1148;1782;;
4;12 лет;27696;2622;;;2125;2159;2288;2371;2503;2273;2265;2105;3081;3465;439
5;13 лет;3511;;1588;333;215;153;183;204;165;184;181;165;66;42;32
6;"Кроме того (кроме стр. 01), численность экстернов, окончивших данный класс (сумма стр. 07–10; 11, 12)";719;226;53;;54;34;48;43;43;47;47;64;4;56;
7;в том числе по программам с нормативным сроком освоения:       9 лет;570;220;;;37;34;45;41;43;44;45;61;;;
8;10 лет;55;;53;;1;;1;;;;;;;;
9;12 лет;94;6;;;16;;2;2;;3;2;3;4;56;
10;13 лет;;;;;;;;;;;;;;;
11;Из строки 06 – обучались:       в форме семейного образования;386;207;53;;34;8;11;10;10;5;8;35;1;4;
12;по программам, не имеющим государственной аккредитации;333;19;;;20;26;37;33;33;42;39;29;3;52;
