;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);14328;443;6;47;12;23;7513;6736;79;301;111;5;27;10;4;14613;50;;;;;
2;в том числе:       получили аттестат об основном общем образовании;13126;429;6;43;11;22;7219;5850;57;213;110;4;27;10;4;13323;41;;;;;
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;5291;55;1;9;3;7;2938;2333;20;44;32;3;17;6;4;5319;5;;;;;
4;получили на ГИА неудовлетворительные результаты;975;7;;1;;;243;725;7;3;;;;;;978;6;;;;;
5;не участвовали в ГИА;227;7;;3;1;1;51;161;15;85;1;1;;;;312;3;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;328;4;;2;;1;320;8;;;;;;;;328;;;;;;
7;в IV квартале прошлого года;886;66;;;;2;634;252;;;;;;;;886;3;;;;;
8;после 1 сентября текущего года;965;4;;;2;;315;646;4;4;2;;;;;969;2;;;;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);16871;139;21;17;20;8;6265;10408;198;66;35;23;11;8;;16937;165;1;;1;;
10;в том числе:       получили аттестат о среднем общем образовании;15492;114;20;17;17;8;5941;9375;176;63;33;21;11;8;;15555;132;1;;1;;
11;получили на ГИА неудовлетворительные результаты;1067;21;1;;2;;243;804;20;1;;;;;;1068;22;;;;;
12;не участвовали в ГИА;312;4;;;1;;81;229;2;2;2;2;;;;314;11;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;318;1;;;;1;280;36;2;;;;;;;318;1;;;;;
14;в IV квартале прошлого года;790;31;1;;;2;381;373;36;;;;;;;790;13;;;;;
15;после 1 сентября текущего года;143;1;;;;;51;91;1;;;;;;;143;1;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;10048;72;8;10;7;6;4140;5754;154;31;8;3;5;;;10079;147;;;;;
17;участвовали в ЕГЭ по русскому языку (из стр. 16);9731;69;6;9;6;4;3993;5585;153;15;2;2;;;;9746;118;;;;;
18;из них сдали ЕГЭ;9172;32;6;9;6;2;3732;5294;146;15;2;2;;;;9187;111;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);9808;69;6;9;6;4;3977;5677;154;9;2;2;;;;9817;131;;;;;
20;из них сдали ЕГЭ;8505;46;6;9;6;2;3562;4809;134;9;2;2;;;;8514;111;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;6511;63;13;7;12;2;2044;4425;42;33;25;18;6;8;;6544;7;1;;1;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;732;25;3;6;;1;231;480;21;83;81;13;8;;;815;6;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
