;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, человек;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий
1;Образовательные программы начального общего образования;6781470;87339;1312;894323;2144;146251;1316
2;из них адаптированные;147896;2308;402;22525;81;3636;288
3;в том числе:           для глухих;2592;12;;307;;35;1
4;для слабослышащих и позднооглохших;4660;118;13;659;;66;6
5;для слепых;1002;5;2;21;;32;3
6;для слабовидящих;8942;210;10;1594;4;189;16
7;с тяжелыми нарушениями речи;27842;432;31;8525;4;255;15
8;с нарушениями опорно-двигательного аппарата;8007;89;38;806;13;650;179
9;с задержкой психического развития;92039;1404;297;10185;56;2298;57
10;с расстройствами аутистического спектра;2812;38;11;428;4;111;11
11;Образовательные программы основного общего образования;7169836;128727;1985;974233;2692;187956;3859
12;из них адаптированные;156975;2527;353;16742;133;5416;840
13;в том числе:           для глухих;3507;13;1;410;;37;2
14;для слабослышащих и позднооглохших;4837;111;7;845;;93;17
15;для слепых;1048;12;3;19;;56;14
16;для слабовидящих;7450;115;12;646;2;215;60
17;с тяжелыми нарушениями речи;7996;36;4;1403;3;114;15
18;с нарушениями опорно-двигательного аппарата;7204;173;50;736;75;1286;568
19;с задержкой психического развития;124111;2064;276;12512;51;3551;157
20;с расстройствами аутистического спектра;822;3;;171;2;64;7
21;Образовательные программы среднего общего образования;1404841;59655;2773;219411;517;47260;1063
22;из них адаптированные;4179;90;46;699;28;515;219
23;в том числе:           для глухих;399;1;1;112;;11;
24;для слабослышащих и позднооглохших;451;2;1;155;;13;7
25;для слепых;269;2;;4;;9;3
26;для слабовидящих;782;13;6;118;1;48;25
27;с тяжелыми нарушениями речи;113;4;1;56;3;11;5
28;с нарушениями опорно-двигательного аппарата;1029;52;29;153;22;319;161
29;с задержкой психического развития;1080;16;8;81;2;96;18
30;с расстройствами аутистического спектра;56;;;20;;8;
31;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);231404;2898;287;14645;281;3464;619
32;Справка 1.  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из стр. 01);7703;;;;;;
33;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;891;;;;;;
34;основного общего образования (из строки 11);9078;;;;;;
35;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1127;;;;;;
36;среднего общего образования (из строки 21);2396;;;;;;
37;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;74;;;;;;
38;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 31);17534;;;;;;
39;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;2758;;;;;;
