;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);60205;6251;6406;6687;6180;6526;6219;6214;5922;5927;2103;1699;55;16
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);59700;6188;6362;6631;6139;6484;6173;6176;5872;5831;2086;1687;55;16
3;в том числе обучались:       очно;59478;6188;6362;6631;6139;6484;6165;6162;5836;5820;2004;1687;;
4;очно-заочно;185;;;;;;2;14;36;11;69;;44;9
5;заочно;37;;;;;;6;;;;13;;11;7
6;Численность экстернов, окончивших данный класс;505;63;44;56;41;42;46;38;50;96;17;12;;
7;из них (из стр.06)  обучались:       в форме семейного образования;480;63;44;56;41;42;46;38;50;95;4;1;;
8;в форме самообразования;24;;;;;;;;;;13;11;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
