;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;2;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;В них обучающихся, чел.;11;;;;;;;6;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;11;;;
3;Число классов для слабослышащих и позднооглохших, ед.;6;;;;;;;;;;;;;;;;1;;;;;;1;;;2;;;;;;1;;;;;1;;;;;;;;;;;;;;
4;В них обучающихся, чел.;41;;;;;;;;;;;;;;;;7;;;;;;5;;;10;;;;;;8;;;;;11;;;;;;;;;41;4;35;;;
5;Число классов для слепых, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;В них обучающихся, чел:       cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;слабовидящих и поздноослепших;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Число классов для слабовидящих и поздноослепших, ед.;13;;;1;;1;;;2;;;;;;1;;;1;1;;1;;1;;;1;;;1;;;;;;;1;;1;;;;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;61;;;5;;5;;;7;;;;;;6;;;4;5;;9;;3;;;3;;;6;;;;;;;5;;3;;;;;;;;61;2;42;;;
