;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;60657;25097;11976;5664;31201;15074;6172;4359;2176;2562;254;424;174;9
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;514;514;271;514;;;;;;;;6;4;
4;7 лет;5040;5040;2537;4534;;;;;;;;33;18;
5;8 лет;6141;6141;2901;527;;;;;;;;36;16;1
6;9 лет;6405;6405;3086;59;;;;;;;1;44;17;1
7;10 лет;6577;6010;2809;19;567;299;566;;;;;52;22;
8;11 лет;6448;773;304;8;5675;2788;4984;;;;;41;15;1
9;12 лет;6470;126;42;2;6344;3113;528;;;;;45;23;
10;13 лет;6218;37;16;1;6181;3037;60;;;;1;46;16;1
11;14 лет;6311;25;5;;6286;3012;17;;;;7;47;16;1
12;15 лет;5577;10;2;;5173;2477;5;394;194;393;6;32;13;1
13;16 лет;2954;8;2;;687;264;7;2259;1138;1980;41;24;8;1
14;17 лет;1692;3;1;;162;48;;1527;787;142;41;11;4;1
15;18 лет;146;4;;;55;15;1;87;38;13;40;3;1;
16;19 лет;42;1;;;23;7;;18;7;4;25;2;1;
17;20 лет;29;;;;21;7;;8;2;2;12;;;
18;21 год;23;;;;11;3;;12;5;2;13;;;
19;22 года;4;;;;2;;;2;;1;2;;;
20;23 года;4;;;;;;;4;;1;4;;;
21;24 года;9;;;;6;2;2;3;1;1;8;;;
22;25 лет;1;;;;;;;1;;;1;;;
23;26 лет;5;;;;;;;5;2;4;5;;;
24;27 лет;5;;;;3;1;2;2;;2;5;1;;
25;28 лет;1;;;;;;;1;;;1;;;
26;29 лет;6;;;;1;1;;5;;4;6;1;;
27;30–34 года;17;;;;1;;;16;1;2;17;;;1
28;35–39 лет;8;;;;1;;;7;1;4;8;;;
29;40 лет и старше;10;;;;2;;;8;;7;10;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
