;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;120520;50145;24250;10927;62588;30097;12693;7787;3931;4029;328;417;168;10
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;1197;1197;644;1195;;;;;;;;3;3;
4;7 лет;9855;9855;4860;8659;;;;;;;;31;11;2
5;8 лет;12508;12508;6078;977;;;;;;;;28;16;
6;9 лет;13142;13135;6332;69;7;2;6;;;;;34;15;2
7;10 лет;13438;11745;5627;17;1693;837;1622;;;;;51;26;1
8;11 лет;12964;1416;591;4;11548;5585;9761;;;;;56;27;3
9;12 лет;13384;188;78;4;13196;6268;1124;;;;;39;16;
10;13 лет;12259;56;20;1;12203;5947;136;;;;;51;18;
11;14 лет;12266;11;5;;12250;6021;24;5;3;5;;50;15;1
12;15 лет;10901;7;5;1;10146;4838;8;748;408;705;;38;13;
13;16 лет;4968;12;5;;1309;540;2;3647;1924;2952;;19;6;1
14;17 лет;3070;6;2;;164;54;3;2900;1527;220;;7;2;
15;18 лет;214;4;1;;24;4;;186;68;21;23;1;;
16;19 лет;32;;;;11;1;2;21;1;8;22;;;
17;20 лет;32;2;;;10;;1;20;;12;21;;;
18;21 год;29;2;1;;11;;1;16;;8;16;;;
19;22 года;30;;;;6;;2;24;;10;26;;;
20;23 года;31;1;1;;7;;1;23;;8;23;;;
21;24 года;31;;;;3;;;28;;9;28;;;
22;25 лет;27;;;;;;;27;;8;27;1;;
23;26 лет;22;;;;;;;22;;7;22;1;;
24;27 лет;20;;;;;;;20;;8;20;2;;
25;28 лет;18;;;;;;;18;;11;18;1;;
26;29 лет;22;;;;;;;22;;10;22;1;;
27;30–34 года;26;;;;;;;26;;14;26;2;;
28;35–39 лет;19;;;;;;;19;;8;19;1;;
29;40 лет и старше;15;;;;;;;15;;5;15;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
