;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;122671;120520;2763;2;548;1;689;2151;2151;55;1108;;;122342;328;1
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;1704;1511;6;;1;;2;193;193;9;164;;;1704;;
3;с применением электронного обучения;2079;2079;40;;1;;3;;;;;;;2079;;
4;с применением дистанционных образовательных технологий;81879;81725;1271;1;232;1;416;154;154;1;24;;;81879;;
5;по индивидуальным учебным планам;1299;1058;789;1;335;;131;241;241;23;191;;;1299;;
6;на дому;1383;1142;703;2;348;;171;241;241;29;186;;;1383;;
7;в медицинской организации;6;6;;;;;;;;;;;;6;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);415;400;224;1;108;;59;15;15;1;8;;;415;;
9;по индивидуальным учебным планам (из строки 05);1087;864;598;1;303;;125;223;223;23;174;;;1087;;
