;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;5008;492;521;542;555;507;522;506;485;489;199;178;8;4
2;В них обучающихся, чел.;110822;10566;11940;12508;12927;11497;12032;11222;10904;11030;3215;2800;129;52
3;Число классов с углубленным изучением отдельных предметов, ед.;61;;;;;10;10;9;11;9;6;6;;
4;В них обучающихся, чел.;1533;;;;;280;285;234;267;209;124;134;;
5;Число гимназических классов, ед.;232;15;21;21;21;25;25;25;23;25;16;15;;
6;В них обучающихся, чел.;6173;406;614;596;588;686;683;623;622;624;377;354;;
7;Число лицейских классов, ед.;69;;;;;8;7;9;11;11;12;11;;
8;В них обучающихся, чел.;1992;;;;;255;228;290;323;294;313;289;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;5370;507;542;563;576;550;564;549;530;534;233;210;8;4
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";120520;10972;12554;13104;13515;12718;13228;12369;12116;12157;4029;3577;129;52
11;в том числе обучаются:          очно;120192;10972;12554;13104;13515;12718;13228;12369;12116;12140;3893;3577;4;2
12;очно-заочно;328;;;;;;;;;17;136;;125;50
13;заочно;;;;;;;;;;;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);17;;;;1;;;2;3;1;3;7;;
15;девочки;58278;5283;6073;6379;6515;6057;6239;5999;5980;5822;2056;1875;;
16;оставленные на повторное обучение;470;45;88;35;82;25;20;24;23;128;;;;
17;лица с ограниченными возможностями здоровья;2763;254;321;390;426;234;304;278;306;249;;1;;
18;из них:                инвалиды;2;;;1;1;;;;;;;;;
19;дети-инвалиды;548;70;66;75;73;43;74;47;51;48;;1;;
20;инвалиды (кроме учтенных в строке 18);1;;;;1;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);689;49;54;52;56;80;75;86;64;94;35;44;;
22;дети-сироты и дети, оставшиеся без попечения родителей;880;38;70;78;97;93;113;118;118;113;26;16;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;417;33;38;41;60;42;45;54;50;28;14;9;3;
25;из них девочки;168;15;19;17;32;18;18;16;17;11;2;3;;
26;обучающиеся лица без гражданства;10;1;1;3;1;2;;;1;;1;;;
