;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);96867;778;;4095;;4838;
2;Образовательные программы начального общего образования;38136;;;1559;;1804;
3;из них адаптированные;926;;;17;;54;
4;в том числе:           для глухих;5;;;;;;
5;для слабослышащих и позднооглохших;56;;;;;1;
6;для слепых;3;;;;;;
7;для слабовидящих;34;;;;;1;
8;с тяжелыми нарушениями речи;30;;;8;;8;
9;с нарушениями опорно-двигательного аппарата;56;;;;;1;
10;с задержкой психического развития;679;;;7;;38;
11;с расстройствами аутистического спектра;63;;;2;;5;
12;Образовательные программы основного общего образования;49207;497;4;2193;;2597;
13;из них адаптированные;1171;;;16;;50;
14;в том числе:           для глухих;14;;;;;;
15;для слабослышащих и позднооглохших;35;;;1;;1;
16;для слепых;4;;;1;;1;
17;для слабовидящих;47;;;1;;1;
18;с тяжелыми нарушениями речи;26;;;;;;
19;с нарушениями опорно-двигательного аппарата;55;;;;;2;
20;с задержкой психического развития;968;;;12;;44;
21;с расстройствами аутистического спектра;22;;;1;;1;
22;Образовательные программы среднего общего образования;7238;139;3;298;;351;
23;из них адаптированные;5;;;;;;
24;в том числе:           для глухих;;;;;;;
25;для слабослышащих и позднооглохших;1;;;;;;
26;для слепых;;;;;;;
27;для слабовидящих;1;;;;;;
28;с тяжелыми нарушениями речи;;;;;;;
29;с нарушениями опорно-двигательного аппарата;1;;;;;;
30;с задержкой психического развития;2;;;;;;
31;с расстройствами аутистического спектра;;;;;;;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);2286;142;;45;;86;
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);29;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;3;;;;;;
35;основного общего образования (из строки 12);41;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
37;среднего общего образования (из строки 22);4;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);381;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;101;;;;;;
