;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);94280;9470;9660;9844;9818;9914;9698;9708;9651;9676;3522;3314;;5
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);94182;9470;9659;9840;9815;9909;9693;9701;9640;9644;3520;3286;;5
3;в том числе обучались:       очно;94158;9470;9659;9839;9815;9908;9693;9701;9637;9642;3510;3284;;
4;очно-заочно;20;;;1;;1;;;;1;10;2;;5
5;заочно;4;;;;;;;;3;1;;;;
6;Численность экстернов, окончивших данный класс;98;;1;4;3;5;5;7;11;32;2;28;;
7;из них (из стр.06)  обучались:       в форме семейного образования;68;;1;4;3;5;5;7;11;32;;;;
8;в форме самообразования;30;;;;;;;;;;2;28;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
