;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;238;24;;;20;23;27;27;31;28;30;28;;;
2;В них обучающихся, чел.;2535;175;;;194;240;293;315;345;332;316;325;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;44;;1;3;5;4;4;7;4;4;6;2;4;;
4;В них обучающихся, чел.;214;;1;14;22;22;13;32;27;18;25;17;23;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;11;2;2;1;2;2;1;;;;;;;1;
6;В них обучающихся, чел.;63;14;13;4;18;11;2;;;;;;;1;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;15;1;;;1;1;1;3;2;2;1;3;;;
8;В них обучающихся, чел.;102;8;;;1;5;12;18;9;14;13;22;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;7;;1;1;1;;1;2;;;1;;;;
10;В них обучающихся, чел.;58;;11;9;13;;6;14;;;5;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);315;27;4;5;29;30;34;39;37;34;38;33;4;1;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";2972;197;25;27;248;278;326;379;381;364;359;364;23;1;
13;в том числе обучаются:          очно;2956;195;25;27;246;276;326;373;380;364;359;361;23;1;
14;очно-заочно;1;1;;;;;;;;;;;;;
15;заочно;15;1;;;2;2;;6;1;;;3;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);675;23;1;;54;67;74;84;102;95;75;83;17;;
17;девочки;1058;63;6;13;82;114;109;130;152;125;137;115;11;1;
18;лица с ограниченными возможностями здоровья;2866;194;25;27;242;268;312;360;365;353;345;351;23;1;
19;из них (из строки 18):             инвалиды;132;20;7;3;17;8;6;17;16;12;17;9;;;
20;дети-инвалиды;1069;78;12;22;101;103;126;140;146;115;106;106;13;1;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);72;6;;;3;5;16;5;12;8;6;11;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;32;;;;2;1;4;2;4;4;9;6;;;
24;из них воспитанники (без приходящих учащихся);4;;;;;;;;;;2;2;;;
25;обучающиеся иностранные граждане;4;;;;;;;;1;1;1;1;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
