;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);34258;1568;1323;1354;1125;2014;1677;3458;2965;4258;3698;5053;4356;5987;5106;4838;3945;3526;2507;2202;1566
2;в том числе:       руководящие работники – всего;2044;4;3;16;12;82;60;198;167;296;263;417;387;464;412;290;257;207;165;70;56
3;из них:             директор;663;;;2;2;23;12;48;32;76;61;124;108;160;144;109;92;85;57;36;25
4;заместители директора;1081;1;;14;10;52;42;115;101;151;136;236;223;245;221;138;122;98;85;31;28
5;руководитель филиала;62;1;1;;;2;2;3;3;11;9;9;9;15;7;13;13;8;8;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);20192;1432;1224;1138;952;1392;1180;1988;1758;2259;2018;2653;2394;3504;3200;2789;2535;1913;1643;1124;975
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);18111;1263;1075;995;819;1205;1003;1733;1509;1967;1741;2401;2159;3209;2924;2578;2347;1757;1507;1003;870
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;5577;439;430;327;322;317;315;449;447;531;528;748;748;1262;1261;953;951;409;406;142;142
9;русского языка и литературы;2270;132;128;121;116;143;142;215;214;220;214;287;285;388;384;328;326;242;238;194;193
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;1246;83;60;82;55;121;89;122;103;150;124;170;142;228;185;152;124;89;71;49;45
12;информатики;382;31;23;25;16;63;32;68;40;55;33;59;38;43;32;22;17;10;8;6;3
13;физики;608;35;27;22;17;47;31;49;31;51;32;79;55;81;59;87;68;112;82;45;31
14;математики;1860;103;88;83;72;105;91;167;156;193;180;219;211;276;267;274;269;259;255;181;171
15;химии;398;19;14;17;13;18;18;32;27;44;42;40;38;57;52;71;67;67;62;33;32
16;географии;600;30;25;24;21;29;26;60;51;65;60;94;85;124;109;78;72;62;56;34;32
17;биологии;565;25;25;19;16;31;25;49;40;58;56;80;80;109;107;87;84;69;67;38;36
18;иностранных языков;1734;133;121;103;92;144;135;264;251;296;284;258;254;166;163;145;142;128;122;97;94
19;из них:                         английского языка;1282;118;106;95;85;112;106;211;202;219;211;159;155;122;119;100;97;85;82;61;59
20;немецкого языка;449;15;15;8;7;32;29;52;48;77;73;99;99;44;44;45;44;42;39;35;34
21;французского языка;3;;;;;;;1;1;;;;;;;;;1;1;1;1
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;1300;159;68;121;44;123;56;148;63;137;59;140;56;169;62;128;49;119;26;56;14
24;труда (технологии);793;17;12;17;8;35;19;54;38;82;59;125;82;173;130;120;74;110;58;60;30
25;музыки и пения;323;27;26;9;9;13;13;19;18;41;37;40;38;59;56;54;50;30;26;31;28
26;изобразительного искусства, черчения;239;23;23;19;16;7;7;20;20;25;24;35;34;42;41;41;39;19;18;8;8
27;основ безопасности и защиты Родины;133;4;3;6;2;5;;11;4;12;3;19;5;16;1;25;5;21;1;14;
28;основ духовно-нравственной культуры народов России;3;;;;;;;;;;;;;1;1;1;1;;;1;
29;прочих предметов;80;3;2;;;4;4;6;6;7;6;8;8;15;14;12;9;11;11;14;11
30;учителя-логопеды;226;21;21;18;18;20;20;26;26;46;46;31;31;25;25;23;23;11;11;5;5
31;учителя-дефектологи;77;8;8;8;8;11;10;10;10;8;8;11;11;11;11;7;7;1;1;2;2
32;из них:                      олигофренопедагог;17;;;3;3;4;3;1;1;2;2;3;3;3;3;1;1;;;;
33;тифлопедагог;2;;;;;1;1;;;;;;;;;;;;;1;1
34;сурдопедагог;6;;;;;;;1;1;1;1;2;2;1;1;1;1;;;;
35;социальные педагоги;186;11;9;10;10;13;13;28;28;30;30;18;18;30;30;21;20;13;13;12;12
36;педагоги дополнительного образования;192;27;19;18;13;18;14;24;21;18;11;14;11;16;16;18;12;19;13;20;14
37;педагоги-психологи;440;27;26;37;33;55;53;81;80;83;82;66;64;53;52;18;18;13;13;7;7
38;воспитатели;502;19;17;19;19;36;34;49;48;48;42;54;44;94;83;79;66;61;53;43;38
39;мастера производственного обучения;1;;;;;;;;;;;1;;;;;;;;;
40;тьюторы;24;5;5;3;3;1;1;2;2;3;3;2;2;3;3;1;1;1;1;3;3
