;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;13863;1346;1375;1422;1434;1392;1407;1332;1340;1370;743;702;;
2;В них обучающихся, чел.;234199;21495;23278;24482;25891;24912;25217;22883;23407;27252;8254;7128;;
3;Число классов с углубленным изучением отдельных предметов, ед.;157;2;3;3;4;6;6;31;23;18;34;27;;
4;В них обучающихся, чел.;3979;72;75;77;98;162;170;805;586;461;823;650;;
5;Число гимназических классов, ед.;730;67;69;70;73;73;70;69;71;71;49;48;;
6;В них обучающихся, чел.;21268;1981;2127;2167;2240;2243;2156;2031;2007;2021;1212;1083;;
7;Число лицейских классов, ед.;671;53;56;59;56;60;64;69;74;73;55;52;;
8;В них обучающихся, чел.;19009;1527;1650;1748;1716;1786;1868;1977;2046;2151;1338;1202;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;15421;1468;1503;1554;1567;1531;1547;1501;1508;1532;881;829;;
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";278455;25075;27130;28474;29945;29103;29411;27696;28046;31885;11627;10063;;
11;в том числе обучаются:          очно;277116;25074;27113;28450;29898;29077;29371;27644;28001;31628;11163;9697;;
12;очно-заочно;1158;1;16;11;11;17;27;28;34;245;423;345;;
13;заочно;181;;1;13;36;9;13;24;11;12;41;21;;
14;Из строки 10:          воспитанники (без приходящих учащихся);12259;1120;1164;1238;1338;1242;1305;1206;1255;1468;499;424;;
15;девочки;136911;12277;13494;14000;14685;14360;14551;13664;13640;14999;5942;5299;;
16;оставленные на повторное обучение;3125;357;200;143;451;33;56;47;59;1772;3;4;;
17;лица с ограниченными возможностями здоровья;13561;1334;1552;1627;1936;1450;1389;1369;1409;1451;26;18;;
18;из них:                инвалиды;18;1;;1;4;1;2;4;3;2;;;;
19;дети-инвалиды;2803;354;274;272;313;301;313;314;316;307;25;14;;
20;инвалиды (кроме учтенных в строке 18);8;2;;1;;1;;;;;1;3;;
21;дети-инвалиды (кроме учтенных в строке 19);2154;172;172;160;199;222;236;210;258;264;150;111;;
22;дети-сироты и дети, оставшиеся без попечения родителей;1855;79;120;138;187;183;229;214;265;313;60;67;;
23;из них воспитанники (без приходящих учащихся);41;3;3;3;2;5;7;3;5;9;1;;;
24;обучающиеся иностранные граждане;897;120;128;125;119;93;70;88;69;51;20;14;;
25;из них девочки;253;33;41;38;36;22;20;17;19;14;8;5;;
26;обучающиеся лица без гражданства;22;4;3;;4;5;1;;3;2;;;;
