;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);104447;35598;58849;8738;426;836;;;104049;398;
2;В том числе обучающиеся, которым:       преподается иностранный язык;104377;35538;58842;8738;425;834;;;103979;398;
3;из них преподается язык:             английский;97879;33594;55193;8214;334;544;;2604;97556;323;
4;французский;3715;419;2999;265;6;26;;2086;3640;75;
5;немецкий;10156;1531;7781;472;85;287;;2924;9998;158;
6;итальянский;;;;;;;;;;;
7;испанский;20;;;20;;;;20;20;;
8;китайский;;;;;;;;;;;
9;арабский;;;;;;;;;;;
10;португальский;;;;;;;;;;;
11;турецкий;;;;;;;;;;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;70;60;7;;1;2;;;70;;
17;из строки 16 – из-за отсутствия учителя иностранного языка;;;;;;;;;;;
18;Из строки 02 – изучают:             2 иностранных языка;7634;6;7367;233;;28;;;7476;158;
19;3 и более иностранных языка;;;;;;;;;;;
