;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;570536;239472;118742;56313;275939;136456;58071;55125;27531;29941;2019;14272;6011;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;3065;3065;1711;3001;;;;;;;2;127;64;
4;7 лет;50610;50610;25441;46850;;;;;;;53;1468;668;
5;8 лет;62227;62227;31114;6281;;;;;;;57;1714;714;
6;9 лет;61174;61169;30193;138;5;3;5;;;;51;1672;709;
7;10 лет;60048;55566;27387;26;4482;2470;4160;;;;53;1736;755;
8;11 лет;58710;6265;2679;13;52445;26180;47242;;;;44;1527;621;
9;12 лет;58850;464;180;3;58386;28927;5937;;;;36;1400;585;
10;13 лет;54659;83;29;1;54575;27060;539;1;;1;34;1387;570;
11;14 лет;53683;18;5;;53654;26600;132;11;4;11;47;1254;500;
12;15 лет;49366;3;2;;46132;22644;56;3231;1699;3075;123;976;421;
13;16 лет;32232;1;1;;5258;2233;;26973;13613;24021;243;623;250;
14;17 лет;22897;;;;690;266;;22207;11116;2406;314;313;117;
15;18 лет;2082;;;;132;50;;1950;873;145;185;63;31;
16;19 лет;182;1;;;27;12;;154;70;38;102;6;4;
17;20 лет;98;;;;14;3;;84;36;31;81;4;2;
18;21 год;61;;;;4;3;;57;22;11;47;;;
19;22 года;77;;;;12;1;;65;20;35;63;;;
20;23 года;37;;;;6;1;;31;6;9;34;;;
21;24 года;32;;;;4;1;;28;7;13;25;;;
22;25 лет;57;;;;8;1;;49;6;22;54;;;
23;26 лет;63;;;;14;;;49;13;17;59;;;
24;27 лет;37;;;;10;;;27;5;8;36;;;
25;28 лет;41;;;;8;;;33;6;18;39;;;
26;29 лет;37;;;;8;;;29;3;12;37;;;
27;30–34 года;72;;;;15;1;;57;8;26;72;;;
28;35–39 лет;59;;;;24;;;35;8;13;56;1;;
29;40 лет и старше;80;;;;26;;;54;16;29;72;1;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
