;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);67672;4172;3523;4734;3878;4982;3976;6474;5451;7496;6705;8118;7299;8854;7996;7857;6924;7032;6027;7953;6698
2;в том числе:       руководящие работники – всего;5712;7;4;114;67;278;188;538;413;729;632;893;796;1112;985;841;742;646;561;554;499
3;из них:             директор;636;;;;;2;1;22;17;46;34;79;63;140;119;135;122;109;98;103;92
4;заместители директора;4309;6;3;89;51;232;156;437;330;585;505;716;643;844;752;600;529;450;386;350;321
5;руководитель филиала;1;;;;;;;;;;;;;;;1;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);47817;3749;3251;4210;3515;4053;3285;4714;4057;5302;4871;5754;5321;6160;5734;5299;4857;4257;3879;4319;3842
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);34504;2533;2240;3077;2546;2950;2321;3227;2751;3580;3280;4200;3901;4735;4428;4114;3810;3149;2887;2939;2638
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;9506;948;934;858;836;618;606;777;769;970;967;1319;1315;1655;1648;1274;1266;704;699;383;375
9;русского языка и литературы;3683;224;211;301;281;249;227;239;233;290;285;419;411;598;593;532;521;412;409;419;413
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;2090;156;105;261;156;229;131;212;150;173;144;210;169;237;193;222;184;199;175;191;166
12;информатики;941;61;39;104;62;110;65;113;74;104;71;107;95;102;80;76;63;86;69;78;64
13;физики;930;71;48;73;50;56;38;45;30;62;46;82;67;131;111;127;111;125;107;158;125
14;математики;3141;181;153;253;209;183;152;210;190;269;255;368;352;430;409;407;388;418;400;422;401
15;химии;625;35;30;46;39;32;23;38;32;54;49;55;53;102;99;99;97;77;72;87;82
16;географии;811;54;42;70;55;68;51;59;47;70;62;96;84;107;99;113;102;101;96;73;69
17;биологии;870;63;52;88;73;52;47;67;62;89;87;92;86;105;101;115;110;97;93;102;98
18;иностранных языков;5327;353;337;440;416;624;574;722;691;804;783;665;657;486;475;418;405;367;358;448;434
19;из них:                         английского языка;4679;323;309;397;375;555;511;662;635;719;701;582;574;421;411;350;336;294;286;376;363
20;немецкого языка;277;11;10;14;14;21;20;28;26;37;36;28;28;37;36;38;36;30;30;33;32
21;французского языка;229;7;7;11;9;25;23;15;14;30;29;41;41;21;21;20;20;28;27;31;31
22;китайского языка;29;3;2;8;8;5;4;5;5;2;2;5;5;;;1;1;;;;
23;физической культуры;2777;191;117;353;177;448;183;411;195;286;187;281;195;276;204;236;165;159;104;136;87
24;труда (технологии);1105;32;27;34;26;64;42;100;71;134;108;168;132;145;112;144;103;132;86;152;94
25;музыки и пения;867;71;63;63;54;62;59;68;62;82;75;108;100;125;120;125;119;81;74;82;74
26;изобразительного искусства, черчения;631;36;36;60;59;50;49;60;54;73;68;68;66;89;88;76;72;67;60;52;49
27;основ безопасности и защиты Родины;336;10;8;19;8;29;13;17;8;25;9;42;16;58;18;52;16;43;14;41;13
28;основ духовно-нравственной культуры народов России;50;3;3;1;;3;2;4;2;4;4;7;7;6;5;6;6;8;8;8;5
29;прочих предметов;814;44;35;53;45;73;59;85;81;91;80;113;96;83;73;92;82;73;63;107;89
30;учителя-логопеды;815;72;70;72;71;59;59;82;82;143;140;130;130;113;113;70;70;52;52;22;22
31;учителя-дефектологи;320;34;34;37;36;48;48;41;41;48;47;53;53;22;22;12;12;10;10;15;15
32;из них:                      олигофренопедагог;152;13;13;15;15;24;24;17;17;26;25;25;25;13;13;6;6;4;4;9;9
33;тифлопедагог;28;1;1;4;3;5;5;2;1;1;1;5;5;2;2;2;2;3;3;3;3
34;сурдопедагог;36;9;9;5;5;2;2;4;4;4;4;5;5;3;3;1;1;1;1;2;2
35;социальные педагоги;638;20;17;38;34;48;44;88;79;102;100;104;99;82;79;44;42;58;55;54;52
36;педагоги дополнительного образования;2375;357;229;252;168;203;144;266;192;256;188;217;162;174;123;181;126;196;130;273;177
37;педагоги-психологи;1023;81;72;114;107;106;97;164;145;157;153;139;136;114;110;73;67;38;35;37;36
38;воспитатели;4920;276;269;209;206;294;286;479;469;672;664;612;596;611;591;561;542;535;523;671;661
39;мастера производственного обучения;6;;;;;;;;;;;1;;;;1;;1;;3;
40;тьюторы;309;30;29;39;37;41;38;51;50;41;41;28;28;28;28;19;17;20;19;12;12
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;494;105;90;141;120;89;80;63;53;43;41;24;21;18;15;7;6;3;3;1;1
42;другие;2413;241;201;231;190;215;168;253;195;260;217;246;195;263;225;217;165;195;165;292;228
43;учебно-вспомогательный персонал;3481;150;107;162;125;269;231;465;401;517;466;435;380;390;343;350;306;343;294;400;346
44;иной персонал;10662;266;161;248;171;382;272;757;580;948;736;1036;802;1192;934;1367;1019;1786;1293;2680;2011
45;из них:             ассистент (помощник);68;4;4;6;6;3;3;8;7;9;8;8;8;5;5;7;6;9;9;9;9
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1479;72;70;70;69;116;113;221;221;276;275;249;248;188;188;134;133;96;96;57;57
49;из них воспитатели;1161;58;58;48;48;92;92;183;183;236;234;198;198;148;148;90;90;68;68;40;40
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;197;9;8;17;12;11;5;19;12;20;14;22;17;17;13;21;19;16;13;45;41
51;из них учителя;176;9;8;15;10;10;5;15;8;16;11;19;13;15;11;19;17;14;11;44;40
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
