;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 17) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;25347;9617;2981;2177;7744;2507;1597;116;45;58;7870;2483;721;121;361;112;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;;;;
3;6 лет;31;25;10;24;;;;;;;6;2;6;;;;
4;7 лет;1662;1351;445;1278;;;;;;;311;92;295;2;11;5;
5;8 лет;2865;2161;662;746;;;;;;;704;211;341;1;26;7;
6;9 лет;3026;2229;681;108;;;;;;;797;226;67;6;45;17;
7;10 лет;2918;2112;667;17;38;14;33;;;;768;220;8;9;47;13;
8;11 лет;2683;1245;379;3;636;220;577;;;;802;252;1;5;48;11;
9;12 лет;2451;396;107;1;1305;444;650;;;;750;238;1;10;32;12;
10;13 лет;2337;85;28;;1492;489;276;;;;760;221;;9;28;7;
11;14 лет;2343;10;2;;1575;477;52;3;;;755;241;1;7;47;14;
12;15 лет;2321;2;;;1552;474;6;;;;767;256;1;16;45;17;
13;16 лет;1381;1;;;818;279;2;11;5;11;551;177;;12;21;5;
14;17 лет;737;;;;258;78;;33;17;24;446;159;;11;7;2;
15;18 лет;338;;;;47;18;1;39;14;17;252;93;;7;3;2;
16;19 лет;122;;;;15;9;;20;4;5;87;39;;8;;;
17;20 лет;48;;;;3;2;;8;4;;37;19;;4;1;;
18;21 год;13;;;;3;2;;1;1;;9;6;;2;;;
19;22 года;9;;;;1;1;;;;;8;3;;1;;;
20;23 года;4;;;;;;;;;;4;1;;;;;
21;24 года;;;;;;;;;;;;;;;;;
22;25 лет;;;;;;;;;;;;;;;;;
23;26 лет;1;;;;;;;;;;1;1;;;;;
24;27 лет;1;;;;;;;;;;1;1;;;;;
25;28 лет;2;;;;1;;;;;;1;1;;1;;;
26;29 лет;2;;;;;;;;;;2;1;;;;;
27;30–34 года;17;;;;;;;;;;17;9;;;;;
28;35–39 лет;10;;;;;;;1;;1;9;3;;1;;;
29;40 лет и старше;25;;;;;;;;;;25;11;;9;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
