;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);554265;61751;60837;59914;57403;57523;54853;53432;50870;46735;26440;24398;58;51
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);549397;61486;60528;59579;57135;57237;54547;53080;50487;45538;26120;23551;58;51
3;в том числе обучались:       очно;547651;61426;60469;59522;57097;57194;54515;53017;50303;45213;25679;23214;;2
4;очно-заочно;559;;;;;;;28;62;107;177;185;;
5;заочно;1187;60;59;57;38;43;32;35;122;218;264;152;58;49
6;Численность экстернов, окончивших данный класс;4868;265;309;335;268;286;306;352;383;1197;320;847;;
7;из них (из стр.06)  обучались:       в форме семейного образования;3937;256;304;319;264;275;298;347;375;1084;119;296;;
8;в форме самообразования;672;;;;;;;;;;195;477;;
9;по программам, не имеющим государственной аккредитации;68;;;;;;;;;45;;23;;
