;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);8728;228;6;33;2;17;8494;57;177;136;60;1;6;0;0;8864;2640;77;5;19;1;6
2;в том числе:       получили аттестат об основном общем образовании;8532;219;6;30;2;16;8323;48;161;135;60;1;6;;;8667;2185;70;4;18;1;6
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;3237;29;1;13;;7;3219;11;7;1;;;;;;3238;273;3;;1;;3
4;получили на ГИА неудовлетворительные результаты;114;3;;1;;1;96;6;12;1;;;;;;115;348;5;1;1;;
5;не участвовали в ГИА;82;6;;2;;;75;3;4;;;;;;;82;107;2;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;435;2;;;;1;428;;7;5;5;;5;;;440;37;;;;;
7;в IV квартале прошлого года;637;10;1;7;;;627;3;7;11;5;;5;;;648;209;8;1;;;2
8;после 1 сентября текущего года;109;1;;;;;95;4;10;;;;;;;109;237;;;;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);5008;101;1;12;1;5;4376;370;262;27;0;0;0;0;0;5035;4886;40;8;27;4;13
10;в том числе:       получили аттестат о среднем общем образовании;4737;93;1;12;1;5;4252;261;224;27;;;;;;4764;4111;34;7;25;3;13
11;получили на ГИА неудовлетворительные результаты;161;4;;;;;77;57;27;;;;;;;161;451;4;1;2;;
12;не участвовали в ГИА;110;4;;;;;47;52;11;;;;;;;110;324;2;;;1;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;386;3;1;;;2;383;1;2;;;;;;;386;217;;;;;
14;в IV квартале прошлого года;374;;;;;;360;5;9;6;;;;;;380;278;1;1;;;
15;после 1 сентября текущего года;50;1;;;;;27;17;6;1;;;;;;51;71;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;4621;94;1;11;;5;4169;215;237;27;;;;;;4648;4320;32;5;25;;11
17;участвовали в ЕГЭ по русскому языку (из стр. 16);4409;94;1;11;;5;4010;183;216;27;;;;;;4436;3874;28;3;24;;11
18;из них сдали ЕГЭ;4211;94;1;11;;5;3819;178;214;9;;;;;;4220;3764;27;3;23;;11
19;участвовали в ЕГЭ по математике (из строки 16);4399;94;1;11;;5;3992;176;231;27;;;;;;4426;4106;32;5;25;;11
20;из них сдали ЕГЭ;4219;83;1;11;;5;3855;156;208;27;;;;;;4246;3650;20;3;16;;11
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;277;3;;1;1;;160;103;14;;;;;;;277;242;6;3;2;3;2
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;98;9;;2;;;60;14;24;2;1;;;;;100;248;11;2;6;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
