;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, человек;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий
1;Образовательные программы начального общего образования;6481751;75134;1556;784030;4257;134482;1678
2;из них адаптированные;119421;1976;238;10534;13;3110;258
3;в том числе:           для глухих;2743;33;;422;;64;7
4;для слабослышащих и позднооглохших;4238;130;19;524;;76;4
5;для слепых;908;1;;8;;25;12
6;для слабовидящих;7890;130;4;989;2;125;20
7;с тяжелыми нарушениями речи;16447;406;27;1762;1;437;12
8;с нарушениями опорно-двигательного аппарата;6790;70;17;518;7;574;148
9;с задержкой психического развития;78908;1186;169;6204;3;1723;50
10;с расстройствами аутистического спектра;1497;20;2;107;;86;5
11;Образовательные программы основного общего образования;7006871;108217;2262;884373;4640;182492;4208
12;из них адаптированные;138791;2344;238;12041;70;5180;732
13;в том числе:           для глухих;3676;48;1;510;;55;8
14;для слабослышащих и позднооглохших;4547;106;8;681;;182;49
15;для слепых;1003;16;1;19;;41;12
16;для слабовидящих;7181;104;7;654;;170;63
17;с тяжелыми нарушениями речи;7037;161;8;944;;291;20
18;с нарушениями опорно-двигательного аппарата;6837;105;20;578;38;1256;498
19;с задержкой психического развития;107928;1802;193;8580;32;3136;75
20;с расстройствами аутистического спектра;497;2;;75;;49;7
21;Образовательные программы среднего общего образования;1368241;66289;3031;198392;1062;46211;1324
22;из них адаптированные;4008;57;16;621;8;488;194
23;в том числе:           для глухих;569;;;161;;33;11
24;для слабослышащих и позднооглохших;384;7;1;114;;42;13
25;для слепых;267;;;1;;4;2
26;для слабовидящих;802;6;2;90;1;48;21
27;с тяжелыми нарушениями речи;152;24;5;46;;7;7
28;с нарушениями опорно-двигательного аппарата;967;17;5;136;7;301;132
29;с задержкой психического развития;827;2;2;72;;48;8
30;с расстройствами аутистического спектра;40;1;1;1;;5;
31;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);216821;2322;148;12935;;2655;613
32;Справка 1.  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из стр. 01);11937;;;;;;
33;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;902;;;;;;
34;основного общего образования (из строки 11);14280;;;;;;
35;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;857;;;;;;
36;среднего общего образования (из строки 21);3241;;;;;;
37;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;41;;;;;;
38;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 31);18904;;;;;;
39;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;4295;;;;;;
